
Predictions were generated on 14-Jan-2021 at 17:43:24 using OpenFAST, compiled as a 64-bit application using double precision at commit v2.5.0-10-gb4fd3acc
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn

Description from the FAST input file: IEA task 37 RWT turbine -- https://github.com/IEAWindTask37/IEA-3.4-130-RWT

Time	Azimuth	BldPitch1	GenSpeed	IPDefl1	LSSGagMya	LSSGagMza	OoPDefl1	RootFxb1	RootFyb1	RootFzb1	RootMxb1	RootMyb1	RootMzb1	RotSpeed	RotTorq	YawPzn
    0.6188	 3.727E+01	 1.170E+00	 9.715E+02	-5.295E-01	-1.959E+03	 2.352E+03	 4.068E+00	 2.036E+02	-1.080E+02	 2.277E+02	 2.303E+03	 7.078E+03	-6.602E+01	 1.004E+01	 2.878E+03	 0.000E+00
    0.6250	 3.765E+01	 1.170E+00	 9.715E+02	-5.298E-01	-1.955E+03	 2.362E+03	 4.081E+00	 2.027E+02	-1.082E+02	 2.280E+02	 2.295E+03	 7.066E+03	-6.603E+01	 1.004E+01	 2.834E+03	 0.000E+00
    0.6313	 3.803E+01	 1.170E+00	 9.715E+02	-5.300E-01	-1.948E+03	 2.361E+03	 4.094E+00	 2.016E+02	-1.083E+02	 2.283E+02	 2.287E+03	 7.046E+03	-6.606E+01	 1.004E+01	 2.788E+03	 0.000E+00
    0.6375	 3.840E+01	 1.170E+00	 9.715E+02	-5.299E-01	-1.947E+03	 2.360E+03	 4.107E+00	 2.002E+02	-1.085E+02	 2.286E+02	 2.280E+03	 7.021E+03	-6.612E+01	 1.004E+01	 2.741E+03	 0.000E+00
    0.6438	 3.878E+01	 1.170E+00	 9.715E+02	-5.297E-01	-1.946E+03	 2.353E+03	 4.119E+00	 1.985E+02	-1.087E+02	 2.289E+02	 2.273E+03	 6.989E+03	-6.620E+01	 1.004E+01	 2.692E+03	 0.000E+00
    0.6500	 3.916E+01	 1.170E+00	 9.715E+02	-5.293E-01	-1.948E+03	 2.343E+03	 4.131E+00	 1.967E+02	-1.090E+02	 2.292E+02	 2.267E+03	 6.951E+03	-6.631E+01	 1.004E+01	 2.641E+03	 0.000E+00
    0.6562	 3.953E+01	 1.170E+00	 9.715E+02	-5.287E-01	-1.951E+03	 2.328E+03	 4.142E+00	 1.946E+02	-1.092E+02	 2.295E+02	 2.262E+03	 6.908E+03	-6.644E+01	 1.004E+01	 2.588E+03	 0.000E+00
    0.6625	 3.991E+01	 1.170E+00	 9.715E+02	-5.280E-01	-1.956E+03	 2.310E+03	 4.153E+00	 1.924E+02	-1.095E+02	 2.299E+02	 2.258E+03	 6.861E+03	-6.660E+01	 1.004E+01	 2.534E+03	 0.000E+00
    0.6688	 4.029E+01	 1.170E+00	 9.715E+02	-5.272E-01	-1.963E+03	 2.286E+03	 4.163E+00	 1.900E+02	-1.098E+02	 2.302E+02	 2.254E+03	 6.810E+03	-6.679E+01	 1.004E+01	 2.479E+03	 0.000E+00
    0.6750	 4.066E+01	 1.170E+00	 9.715E+02	-5.263E-01	-1.970E+03	 2.262E+03	 4.172E+00	 1.875E+02	-1.101E+02	 2.306E+02	 2.252E+03	 6.755E+03	-6.701E+01	 1.004E+01	 2.422E+03	 0.000E+00
    0.6813	 4.104E+01	 1.170E+00	 9.715E+02	-5.252E-01	-1.979E+03	 2.233E+03	 4.181E+00	 1.849E+02	-1.105E+02	 2.310E+02	 2.250E+03	 6.698E+03	-6.726E+01	 1.004E+01	 2.363E+03	 0.000E+00
    0.6875	 4.142E+01	 1.170E+00	 9.715E+02	-5.241E-01	-1.989E+03	 2.202E+03	 4.189E+00	 1.823E+02	-1.108E+02	 2.314E+02	 2.248E+03	 6.640E+03	-6.753E+01	 1.004E+01	 2.303E+03	 0.000E+00
    0.6938	 4.179E+01	 1.170E+00	 9.715E+02	-5.228E-01	-2.000E+03	 2.171E+03	 4.196E+00	 1.797E+02	-1.112E+02	 2.318E+02	 2.248E+03	 6.580E+03	-6.782E+01	 1.004E+01	 2.242E+03	 0.000E+00
    0.7000	 4.217E+01	 1.170E+00	 9.715E+02	-5.215E-01	-2.010E+03	 2.133E+03	 4.202E+00	 1.770E+02	-1.116E+02	 2.322E+02	 2.248E+03	 6.519E+03	-6.814E+01	 1.004E+01	 2.180E+03	 0.000E+00
    0.7063	 4.254E+01	 1.170E+00	 9.715E+02	-5.202E-01	-2.019E+03	 2.096E+03	 4.207E+00	 1.745E+02	-1.120E+02	 2.326E+02	 2.249E+03	 6.461E+03	-6.844E+01	 1.004E+01	 2.117E+03	 0.000E+00
    0.7125	 4.292E+01	 1.170E+00	 9.715E+02	-5.188E-01	-2.032E+03	 2.056E+03	 4.211E+00	 1.718E+02	-1.124E+02	 2.331E+02	 2.250E+03	 6.399E+03	-6.882E+01	 1.004E+01	 2.054E+03	 0.000E+00
    0.7188	 4.330E+01	 1.170E+00	 9.715E+02	-5.174E-01	-2.046E+03	 2.022E+03	 4.214E+00	 1.694E+02	-1.128E+02	 2.335E+02	 2.253E+03	 6.341E+03	-6.919E+01	 1.004E+01	 1.987E+03	 0.000E+00
    0.7250	 4.367E+01	 1.170E+00	 9.715E+02	-5.159E-01	-2.056E+03	 1.980E+03	 4.215E+00	 1.671E+02	-1.133E+02	 2.340E+02	 2.255E+03	 6.284E+03	-6.959E+01	 1.004E+01	 1.921E+03	 0.000E+00
    0.7313	 4.405E+01	 1.170E+00	 9.715E+02	-5.145E-01	-2.069E+03	 1.943E+03	 4.216E+00	 1.648E+02	-1.137E+02	 2.346E+02	 2.259E+03	 6.230E+03	-6.999E+01	 1.004E+01	 1.855E+03	 0.000E+00
    0.7375	 4.443E+01	 1.170E+00	 9.715E+02	-5.130E-01	-2.080E+03	 1.903E+03	 4.215E+00	 1.627E+02	-1.141E+02	 2.351E+02	 2.262E+03	 6.178E+03	-7.042E+01	 1.004E+01	 1.787E+03	 0.000E+00
    0.7438	 4.480E+01	 1.170E+00	 9.715E+02	-5.116E-01	-2.089E+03	 1.869E+03	 4.213E+00	 1.608E+02	-1.146E+02	 2.357E+02	 2.267E+03	 6.130E+03	-7.086E+01	 1.004E+01	 1.720E+03	 0.000E+00
    0.7500	 4.518E+01	 1.170E+00	 9.715E+02	-5.102E-01	-2.099E+03	 1.833E+03	 4.210E+00	 1.591E+02	-1.150E+02	 2.363E+02	 2.272E+03	 6.085E+03	-7.131E+01	 1.004E+01	 1.652E+03	 0.000E+00
    0.7563	 4.556E+01	 1.170E+00	 9.715E+02	-5.088E-01	-2.106E+03	 1.801E+03	 4.206E+00	 1.576E+02	-1.155E+02	 2.369E+02	 2.277E+03	 6.045E+03	-7.177E+01	 1.004E+01	 1.586E+03	 0.000E+00
    0.7625	 4.593E+01	 1.170E+00	 9.715E+02	-5.075E-01	-2.116E+03	 1.765E+03	 4.200E+00	 1.563E+02	-1.159E+02	 2.376E+02	 2.283E+03	 6.008E+03	-7.223E+01	 1.004E+01	 1.517E+03	 0.000E+00
    0.7688	 4.631E+01	 1.170E+00	 9.715E+02	-5.062E-01	-2.121E+03	 1.738E+03	 4.193E+00	 1.552E+02	-1.164E+02	 2.383E+02	 2.290E+03	 5.976E+03	-7.271E+01	 1.004E+01	 1.451E+03	 0.000E+00
    0.7750	 4.669E+01	 1.170E+00	 9.715E+02	-5.050E-01	-2.123E+03	 1.712E+03	 4.185E+00	 1.544E+02	-1.169E+02	 2.389E+02	 2.297E+03	 5.951E+03	-7.317E+01	 1.004E+01	 1.386E+03	 0.000E+00
    0.7812	 4.706E+01	 1.170E+00	 9.715E+02	-5.038E-01	-2.128E+03	 1.688E+03	 4.176E+00	 1.536E+02	-1.173E+02	 2.397E+02	 2.305E+03	 5.925E+03	-7.366E+01	 1.004E+01	 1.321E+03	 0.000E+00
    0.7875	 4.744E+01	 1.170E+00	 9.715E+02	-5.027E-01	-2.129E+03	 1.670E+03	 4.165E+00	 1.531E+02	-1.178E+02	 2.405E+02	 2.313E+03	 5.907E+03	-7.416E+01	 1.004E+01	 1.259E+03	 0.000E+00
    0.7938	 4.782E+01	 1.170E+00	 9.715E+02	-5.016E-01	-2.130E+03	 1.651E+03	 4.154E+00	 1.528E+02	-1.183E+02	 2.413E+02	 2.324E+03	 5.891E+03	-7.496E+01	 1.004E+01	 1.200E+03	 0.000E+00
    0.8000	 4.819E+01	 1.170E+00	 9.715E+02	-5.007E-01	-2.117E+03	 1.637E+03	 4.141E+00	 1.531E+02	-1.188E+02	 2.421E+02	 2.332E+03	 5.888E+03	-7.524E+01	 1.004E+01	 1.139E+03	 0.000E+00
    0.8063	 4.857E+01	 1.170E+00	 9.715E+02	-4.998E-01	-2.116E+03	 1.628E+03	 4.128E+00	 1.531E+02	-1.193E+02	 2.430E+02	 2.343E+03	 5.879E+03	-7.588E+01	 1.004E+01	 1.084E+03	 0.000E+00
    0.8125	 4.894E+01	 1.170E+00	 9.715E+02	-4.990E-01	-2.106E+03	 1.623E+03	 4.113E+00	 1.536E+02	-1.198E+02	 2.438E+02	 2.355E+03	 5.880E+03	-7.642E+01	 1.004E+01	 1.034E+03	 0.000E+00
    0.8188	 4.932E+01	 1.170E+00	 9.715E+02	-4.982E-01	-2.101E+03	 1.627E+03	 4.098E+00	 1.541E+02	-1.203E+02	 2.448E+02	 2.367E+03	 5.882E+03	-7.699E+01	 1.004E+01	 9.844E+02	 0.000E+00
    0.8250	 4.970E+01	 1.170E+00	 9.715E+02	-4.975E-01	-2.087E+03	 1.629E+03	 4.082E+00	 1.548E+02	-1.209E+02	 2.457E+02	 2.380E+03	 5.889E+03	-7.756E+01	 1.004E+01	 9.401E+02	 0.000E+00
    0.8313	 5.007E+01	 1.170E+00	 9.715E+02	-4.969E-01	-2.072E+03	 1.638E+03	 4.066E+00	 1.557E+02	-1.215E+02	 2.467E+02	 2.394E+03	 5.898E+03	-7.814E+01	 1.004E+01	 9.006E+02	 0.000E+00
    0.8375	 5.045E+01	 1.170E+00	 9.715E+02	-4.964E-01	-2.060E+03	 1.654E+03	 4.049E+00	 1.567E+02	-1.221E+02	 2.476E+02	 2.409E+03	 5.910E+03	-7.872E+01	 1.004E+01	 8.648E+02	 0.000E+00
    0.8438	 5.083E+01	 1.170E+00	 9.715E+02	-4.959E-01	-2.041E+03	 1.670E+03	 4.031E+00	 1.578E+02	-1.227E+02	 2.485E+02	 2.425E+03	 5.925E+03	-7.929E+01	 1.004E+01	 8.345E+02	 0.000E+00
    0.8500	 5.120E+01	 1.170E+00	 9.715E+02	-4.955E-01	-2.023E+03	 1.691E+03	 4.013E+00	 1.589E+02	-1.234E+02	 2.496E+02	 2.442E+03	 5.940E+03	-7.990E+01	 1.004E+01	 8.100E+02	 0.000E+00
    0.8563	 5.158E+01	 1.170E+00	 9.715E+02	-4.952E-01	-2.000E+03	 1.717E+03	 3.995E+00	 1.601E+02	-1.241E+02	 2.506E+02	 2.461E+03	 5.958E+03	-8.050E+01	 1.004E+01	 7.926E+02	 0.000E+00
    0.8625	 5.196E+01	 1.170E+00	 9.715E+02	-4.949E-01	-1.980E+03	 1.740E+03	 3.977E+00	 1.614E+02	-1.248E+02	 2.516E+02	 2.481E+03	 5.976E+03	-8.111E+01	 1.004E+01	 7.784E+02	 0.000E+00
    0.8688	 5.233E+01	 1.170E+00	 9.715E+02	-4.947E-01	-1.956E+03	 1.773E+03	 3.958E+00	 1.626E+02	-1.256E+02	 2.525E+02	 2.502E+03	 5.993E+03	-8.169E+01	 1.004E+01	 7.724E+02	 0.000E+00
    0.8750	 5.271E+01	 1.170E+00	 9.715E+02	-4.945E-01	-1.931E+03	 1.805E+03	 3.940E+00	 1.638E+02	-1.264E+02	 2.536E+02	 2.524E+03	 6.011E+03	-8.234E+01	 1.004E+01	 7.732E+02	 0.000E+00
    0.8813	 5.309E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.902E+03	 1.842E+03	 3.922E+00	 1.651E+02	-1.272E+02	 2.546E+02	 2.548E+03	 6.030E+03	-8.301E+01	 1.004E+01	 7.818E+02	 0.000E+00
    0.8875	 5.346E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.875E+03	 1.876E+03	 3.904E+00	 1.663E+02	-1.281E+02	 2.556E+02	 2.573E+03	 6.046E+03	-8.366E+01	 1.004E+01	 7.954E+02	 0.000E+00
    0.8938	 5.384E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.844E+03	 1.917E+03	 3.886E+00	 1.673E+02	-1.290E+02	 2.567E+02	 2.601E+03	 6.061E+03	-8.447E+01	 1.004E+01	 8.185E+02	 0.000E+00
    0.9000	 5.422E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.809E+03	 1.957E+03	 3.869E+00	 1.686E+02	-1.300E+02	 2.576E+02	 2.628E+03	 6.078E+03	-8.504E+01	 1.004E+01	 8.470E+02	 0.000E+00
    0.9062	 5.459E+01	 1.170E+00	 9.715E+02	-4.941E-01	-1.777E+03	 1.998E+03	 3.852E+00	 1.694E+02	-1.310E+02	 2.587E+02	 2.658E+03	 6.088E+03	-8.581E+01	 1.004E+01	 8.847E+02	 0.000E+00
    0.9125	 5.497E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.744E+03	 2.042E+03	 3.836E+00	 1.703E+02	-1.321E+02	 2.597E+02	 2.690E+03	 6.097E+03	-8.667E+01	 1.004E+01	 9.289E+02	 0.000E+00
    0.9188	 5.535E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.704E+03	 2.083E+03	 3.820E+00	 1.711E+02	-1.332E+02	 2.606E+02	 2.721E+03	 6.106E+03	-8.730E+01	 1.004E+01	 9.806E+02	 0.000E+00
    0.9250	 5.572E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.671E+03	 2.128E+03	 3.805E+00	 1.717E+02	-1.344E+02	 2.616E+02	 2.755E+03	 6.109E+03	-8.812E+01	 1.004E+01	 1.038E+03	 0.000E+00
    0.9313	 5.610E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.633E+03	 2.170E+03	 3.791E+00	 1.721E+02	-1.356E+02	 2.626E+02	 2.789E+03	 6.110E+03	-8.890E+01	 1.004E+01	 1.104E+03	 0.000E+00
    0.9375	 5.647E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.596E+03	 2.212E+03	 3.777E+00	 1.724E+02	-1.368E+02	 2.635E+02	 2.825E+03	 6.107E+03	-8.969E+01	 1.004E+01	 1.176E+03	 0.000E+00
    0.9438	 5.685E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.556E+03	 2.254E+03	 3.764E+00	 1.726E+02	-1.381E+02	 2.645E+02	 2.862E+03	 6.102E+03	-9.051E+01	 1.004E+01	 1.256E+03	 0.000E+00
    0.9500	 5.723E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.519E+03	 2.293E+03	 3.752E+00	 1.725E+02	-1.394E+02	 2.654E+02	 2.899E+03	 6.092E+03	-9.133E+01	 1.004E+01	 1.339E+03	 0.000E+00
    0.9563	 5.760E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.480E+03	 2.332E+03	 3.740E+00	 1.723E+02	-1.407E+02	 2.663E+02	 2.938E+03	 6.080E+03	-9.217E+01	 1.004E+01	 1.430E+03	 0.000E+00
    0.9625	 5.798E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.440E+03	 2.368E+03	 3.730E+00	 1.720E+02	-1.421E+02	 2.673E+02	 2.977E+03	 6.064E+03	-9.301E+01	 1.004E+01	 1.526E+03	 0.000E+00
    0.9688	 5.836E+01	 1.170E+00	 9.715E+02	-4.943E-01	-1.401E+03	 2.402E+03	 3.720E+00	 1.715E+02	-1.434E+02	 2.682E+02	 3.017E+03	 6.044E+03	-9.386E+01	 1.004E+01	 1.626E+03	 0.000E+00
    0.9750	 5.873E+01	 1.170E+00	 9.715E+02	-4.942E-01	-1.362E+03	 2.434E+03	 3.711E+00	 1.708E+02	-1.448E+02	 2.691E+02	 3.057E+03	 6.022E+03	-9.472E+01	 1.004E+01	 1.730E+03	 0.000E+00
    0.9813	 5.911E+01	 1.170E+00	 9.715E+02	-4.941E-01	-1.323E+03	 2.464E+03	 3.703E+00	 1.700E+02	-1.462E+02	 2.699E+02	 3.097E+03	 5.996E+03	-9.558E+01	 1.004E+01	 1.838E+03	 0.000E+00
    0.9875	 5.949E+01	 1.170E+00	 9.715E+02	-4.940E-01	-1.285E+03	 2.491E+03	 3.695E+00	 1.691E+02	-1.476E+02	 2.708E+02	 3.137E+03	 5.968E+03	-9.644E+01	 1.004E+01	 1.949E+03	 0.000E+00
    0.9938	 5.986E+01	 1.170E+00	 9.715E+02	-4.939E-01	-1.247E+03	 2.515E+03	 3.688E+00	 1.680E+02	-1.490E+02	 2.716E+02	 3.177E+03	 5.936E+03	-9.728E+01	 1.004E+01	 2.062E+03	 0.000E+00
    1.0000	 6.024E+01	 1.170E+00	 9.715E+02	-4.937E-01	-1.210E+03	 2.536E+03	 3.682E+00	 1.668E+02	-1.504E+02	 2.725E+02	 3.217E+03	 5.902E+03	-9.811E+01	 1.004E+01	 2.176E+03	 0.000E+00
    1.0063	 6.062E+01	 1.170E+00	 9.715E+02	-4.935E-01	-1.173E+03	 2.555E+03	 3.677E+00	 1.656E+02	-1.518E+02	 2.733E+02	 3.256E+03	 5.867E+03	-9.894E+01	 1.004E+01	 2.292E+03	 0.000E+00
    1.0125	 6.099E+01	 1.170E+00	 9.715E+02	-4.933E-01	-1.137E+03	 2.570E+03	 3.672E+00	 1.642E+02	-1.532E+02	 2.741E+02	 3.294E+03	 5.829E+03	-9.973E+01	 1.004E+01	 2.407E+03	 0.000E+00
    1.0188	 6.137E+01	 1.170E+00	 9.715E+02	-4.931E-01	-1.101E+03	 2.582E+03	 3.667E+00	 1.628E+02	-1.545E+02	 2.749E+02	 3.331E+03	 5.791E+03	-1.005E+02	 1.004E+01	 2.521E+03	 0.000E+00
    1.0250	 6.175E+01	 1.170E+00	 9.715E+02	-4.928E-01	-1.067E+03	 2.591E+03	 3.664E+00	 1.613E+02	-1.558E+02	 2.757E+02	 3.367E+03	 5.751E+03	-1.012E+02	 1.004E+01	 2.635E+03	 0.000E+00
    1.0312	 6.212E+01	 1.170E+00	 9.715E+02	-4.925E-01	-1.034E+03	 2.597E+03	 3.660E+00	 1.597E+02	-1.571E+02	 2.764E+02	 3.402E+03	 5.710E+03	-1.019E+02	 1.004E+01	 2.745E+03	 0.000E+00
    1.0375	 6.250E+01	 1.170E+00	 9.715E+02	-4.921E-01	-1.001E+03	 2.600E+03	 3.657E+00	 1.582E+02	-1.583E+02	 2.772E+02	 3.435E+03	 5.670E+03	-1.026E+02	 1.004E+01	 2.853E+03	 0.000E+00
    1.0437	 6.288E+01	 1.170E+00	 9.715E+02	-4.917E-01	-9.696E+02	 2.601E+03	 3.655E+00	 1.566E+02	-1.594E+02	 2.779E+02	 3.466E+03	 5.629E+03	-1.032E+02	 1.004E+01	 2.957E+03	 0.000E+00
    1.0500	 6.325E+01	 1.170E+00	 9.715E+02	-4.914E-01	-9.386E+02	 2.598E+03	 3.652E+00	 1.551E+02	-1.605E+02	 2.787E+02	 3.496E+03	 5.590E+03	-1.038E+02	 1.004E+01	 3.056E+03	 0.000E+00
    1.0563	 6.363E+01	 1.170E+00	 9.715E+02	-4.909E-01	-9.099E+02	 2.594E+03	 3.650E+00	 1.536E+02	-1.616E+02	 2.794E+02	 3.523E+03	 5.550E+03	-1.043E+02	 1.004E+01	 3.151E+03	 0.000E+00
    1.0625	 6.400E+01	 1.170E+00	 9.715E+02	-4.905E-01	-8.809E+02	 2.586E+03	 3.648E+00	 1.522E+02	-1.625E+02	 2.801E+02	 3.548E+03	 5.514E+03	-1.047E+02	 1.004E+01	 3.239E+03	 0.000E+00
    1.0688	 6.438E+01	 1.170E+00	 9.715E+02	-4.900E-01	-8.541E+02	 2.577E+03	 3.646E+00	 1.508E+02	-1.634E+02	 2.809E+02	 3.571E+03	 5.478E+03	-1.051E+02	 1.004E+01	 3.321E+03	 0.000E+00
    1.0750	 6.476E+01	 1.170E+00	 9.715E+02	-4.895E-01	-8.273E+02	 2.565E+03	 3.644E+00	 1.495E+02	-1.643E+02	 2.816E+02	 3.590E+03	 5.444E+03	-1.054E+02	 1.004E+01	 3.396E+03	 0.000E+00
    1.0813	 6.513E+01	 1.170E+00	 9.715E+02	-4.890E-01	-8.030E+02	 2.553E+03	 3.643E+00	 1.483E+02	-1.650E+02	 2.823E+02	 3.608E+03	 5.413E+03	-1.057E+02	 1.004E+01	 3.463E+03	 0.000E+00
    1.0875	 6.551E+01	 1.170E+00	 9.715E+02	-4.885E-01	-7.783E+02	 2.537E+03	 3.641E+00	 1.472E+02	-1.656E+02	 2.830E+02	 3.622E+03	 5.385E+03	-1.059E+02	 1.004E+01	 3.522E+03	 0.000E+00
    1.0938	 6.589E+01	 1.170E+00	 9.715E+02	-4.880E-01	-7.561E+02	 2.521E+03	 3.639E+00	 1.463E+02	-1.662E+02	 2.838E+02	 3.634E+03	 5.360E+03	-1.060E+02	 1.004E+01	 3.572E+03	 0.000E+00
    1.1000	 6.626E+01	 1.170E+00	 9.715E+02	-4.875E-01	-7.347E+02	 2.504E+03	 3.637E+00	 1.455E+02	-1.667E+02	 2.845E+02	 3.642E+03	 5.338E+03	-1.060E+02	 1.004E+01	 3.614E+03	 0.000E+00
    1.1062	 6.664E+01	 1.170E+00	 9.715E+02	-4.869E-01	-7.136E+02	 2.485E+03	 3.635E+00	 1.448E+02	-1.670E+02	 2.852E+02	 3.648E+03	 5.319E+03	-1.059E+02	 1.004E+01	 3.646E+03	 0.000E+00
    1.1125	 6.702E+01	 1.170E+00	 9.715E+02	-4.864E-01	-6.947E+02	 2.467E+03	 3.632E+00	 1.443E+02	-1.673E+02	 2.860E+02	 3.651E+03	 5.304E+03	-1.058E+02	 1.004E+01	 3.668E+03	 0.000E+00
    1.1188	 6.739E+01	 1.170E+00	 9.715E+02	-4.858E-01	-6.769E+02	 2.448E+03	 3.630E+00	 1.439E+02	-1.675E+02	 2.867E+02	 3.650E+03	 5.292E+03	-1.056E+02	 1.004E+01	 3.681E+03	 0.000E+00
    1.1250	 6.777E+01	 1.170E+00	 9.715E+02	-4.852E-01	-6.590E+02	 2.427E+03	 3.627E+00	 1.436E+02	-1.676E+02	 2.875E+02	 3.647E+03	 5.284E+03	-1.053E+02	 1.004E+01	 3.684E+03	 0.000E+00
    1.1313	 6.815E+01	 1.170E+00	 9.715E+02	-4.846E-01	-6.435E+02	 2.408E+03	 3.624E+00	 1.436E+02	-1.676E+02	 2.883E+02	 3.640E+03	 5.280E+03	-1.050E+02	 1.004E+01	 3.677E+03	 0.000E+00
    1.1375	 6.852E+01	 1.170E+00	 9.715E+02	-4.841E-01	-6.287E+02	 2.388E+03	 3.621E+00	 1.436E+02	-1.675E+02	 2.891E+02	 3.631E+03	 5.279E+03	-1.045E+02	 1.004E+01	 3.659E+03	 0.000E+00
    1.1438	 6.890E+01	 1.170E+00	 9.715E+02	-4.835E-01	-6.148E+02	 2.369E+03	 3.618E+00	 1.439E+02	-1.673E+02	 2.899E+02	 3.619E+03	 5.283E+03	-1.040E+02	 1.004E+01	 3.632E+03	 0.000E+00
    1.1500	 6.928E+01	 1.170E+00	 9.715E+02	-4.829E-01	-6.022E+02	 2.351E+03	 3.614E+00	 1.443E+02	-1.671E+02	 2.907E+02	 3.604E+03	 5.289E+03	-1.034E+02	 1.004E+01	 3.595E+03	 0.000E+00
    1.1562	 6.965E+01	 1.170E+00	 9.715E+02	-4.823E-01	-5.896E+02	 2.332E+03	 3.611E+00	 1.448E+02	-1.667E+02	 2.915E+02	 3.586E+03	 5.299E+03	-1.028E+02	 1.004E+01	 3.549E+03	 0.000E+00
    1.1625	 7.003E+01	 1.170E+00	 9.715E+02	-4.817E-01	-5.793E+02	 2.315E+03	 3.607E+00	 1.454E+02	-1.663E+02	 2.924E+02	 3.566E+03	 5.312E+03	-1.021E+02	 1.004E+01	 3.493E+03	 0.000E+00
    1.1687	 7.041E+01	 1.170E+00	 9.715E+02	-4.812E-01	-5.692E+02	 2.299E+03	 3.603E+00	 1.462E+02	-1.658E+02	 2.933E+02	 3.544E+03	 5.328E+03	-1.013E+02	 1.004E+01	 3.428E+03	 0.000E+00
    1.1750	 7.078E+01	 1.170E+00	 9.715E+02	-4.806E-01	-5.602E+02	 2.283E+03	 3.599E+00	 1.471E+02	-1.653E+02	 2.942E+02	 3.519E+03	 5.347E+03	-1.005E+02	 1.004E+01	 3.355E+03	 0.000E+00
    1.1813	 7.116E+01	 1.170E+00	 9.715E+02	-4.800E-01	-5.519E+02	 2.269E+03	 3.594E+00	 1.481E+02	-1.646E+02	 2.951E+02	 3.493E+03	 5.368E+03	-9.964E+01	 1.004E+01	 3.273E+03	 0.000E+00
    1.1875	 7.154E+01	 1.170E+00	 9.715E+02	-4.795E-01	-5.447E+02	 2.255E+03	 3.590E+00	 1.492E+02	-1.640E+02	 2.960E+02	 3.464E+03	 5.392E+03	-9.873E+01	 1.004E+01	 3.184E+03	 0.000E+00
    1.1938	 7.191E+01	 1.170E+00	 9.715E+02	-4.789E-01	-5.381E+02	 2.243E+03	 3.586E+00	 1.503E+02	-1.632E+02	 2.969E+02	 3.434E+03	 5.417E+03	-9.778E+01	 1.004E+01	 3.087E+03	 0.000E+00
    1.2000	 7.229E+01	 1.170E+00	 9.715E+02	-4.784E-01	-5.326E+02	 2.232E+03	 3.582E+00	 1.515E+02	-1.625E+02	 2.979E+02	 3.403E+03	 5.444E+03	-9.680E+01	 1.004E+01	 2.984E+03	 0.000E+00
    1.2063	 7.266E+01	 1.170E+00	 9.715E+02	-4.778E-01	-5.272E+02	 2.221E+03	 3.578E+00	 1.528E+02	-1.617E+02	 2.988E+02	 3.370E+03	 5.471E+03	-9.580E+01	 1.004E+01	 2.875E+03	 0.000E+00
    1.2125	 7.304E+01	 1.170E+00	 9.715E+02	-4.773E-01	-5.232E+02	 2.212E+03	 3.574E+00	 1.540E+02	-1.608E+02	 2.998E+02	 3.337E+03	 5.500E+03	-9.468E+01	 1.004E+01	 2.761E+03	 0.000E+00
    1.2188	 7.342E+01	 1.170E+00	 9.715E+02	-4.767E-01	-5.191E+02	 2.204E+03	 3.570E+00	 1.553E+02	-1.600E+02	 3.008E+02	 3.303E+03	 5.529E+03	-9.372E+01	 1.004E+01	 2.642E+03	 0.000E+00
    1.2250	 7.379E+01	 1.170E+00	 9.715E+02	-4.762E-01	-5.163E+02	 2.197E+03	 3.566E+00	 1.566E+02	-1.591E+02	 3.018E+02	 3.268E+03	 5.558E+03	-9.268E+01	 1.004E+01	 2.520E+03	 0.000E+00
    1.2313	 7.417E+01	 1.170E+00	 9.715E+02	-4.757E-01	-5.138E+02	 2.191E+03	 3.563E+00	 1.579E+02	-1.582E+02	 3.028E+02	 3.233E+03	 5.587E+03	-9.162E+01	 1.004E+01	 2.394E+03	 0.000E+00
    1.2375	 7.455E+01	 1.170E+00	 9.715E+02	-4.752E-01	-5.118E+02	 2.185E+03	 3.560E+00	 1.591E+02	-1.574E+02	 3.038E+02	 3.199E+03	 5.616E+03	-9.059E+01	 1.004E+01	 2.266E+03	 0.000E+00
    1.2438	 7.492E+01	 1.170E+00	 9.715E+02	-4.747E-01	-5.104E+02	 2.181E+03	 3.557E+00	 1.603E+02	-1.565E+02	 3.049E+02	 3.164E+03	 5.643E+03	-8.957E+01	 1.004E+01	 2.136E+03	 0.000E+00
    1.2500	 7.530E+01	 1.170E+00	 9.715E+02	-4.742E-01	-5.093E+02	 2.178E+03	 3.554E+00	 1.614E+02	-1.556E+02	 3.059E+02	 3.131E+03	 5.670E+03	-8.857E+01	 1.004E+01	 2.005E+03	 0.000E+00
