
Predictions were generated on 06-Nov-2020 at 16:22:00 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #03: AWT-27CR2 with many DOFs with free yaw and steady wind.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	TeetDefl	RotTeetV	RotTeetA	OoPDefl2	IPDefl2	RootMOoP2	RootMIP2	RotTorq	YawBrTDxp	YawBrTDyp	YawBrTAxp	YawBrTAyp	NacYaw	NacYawV	NacYawA	LSSGagMys	LSSGagMzs	TwrBsMxt	TwrBsMyt	B1N3VUndx	B1N3VUndy	B1N3VUndz	B1N3VDisx	B1N3VDisy	B1N3VDisz	B1N3STVx	B1N3STVy	B1N3STVz
   10.9800	 1.039E+01	-6.000E+00	 0.000E+00	 3.342E+02	-1.644E-01	 5.036E+00	-3.638E+00	 1.475E-01	-2.748E-02	 3.545E+01	 2.312E+01	 3.642E+01	 4.532E-02	-2.314E-02	-4.447E-02	-7.769E-02	-2.598E+01	 7.568E-01	 2.746E+00	 8.821E+00	 1.374E+00	 5.782E+02	 1.179E+03	 1.252E+01	-8.066E-01	 1.383E+00	 1.252E+01	-8.066E-01	 1.383E+00	 1.152E+00	-7.755E+01	-7.989E-02
   11.0000	 1.039E+01	-6.000E+00	 0.000E+00	 3.407E+02	-6.475E-02	 4.908E+00	-8.943E+00	 1.482E-01	-2.654E-02	 3.555E+01	 2.101E+01	 3.646E+01	 4.512E-02	-2.317E-02	-4.125E-02	-6.815E-02	-2.596E+01	 7.898E-01	 5.337E-01	 8.278E+00	 1.068E+00	 5.802E+02	 1.172E+03	 1.253E+01	-8.477E-01	 1.500E+00	 1.253E+01	-8.477E-01	 1.500E+00	 1.135E+00	-7.753E+01	-8.891E-02
   11.0200	 1.039E+01	-6.000E+00	 0.000E+00	 3.472E+02	 3.134E-02	 4.690E+00	-1.232E+01	 1.495E-01	-2.566E-02	 3.577E+01	 1.890E+01	 3.644E+01	 4.490E-02	-2.323E-02	-3.571E-02	-5.018E-02	-2.595E+01	 7.786E-01	-1.630E+00	 7.814E+00	 6.773E-01	 5.822E+02	 1.164E+03	 1.253E+01	-8.779E-01	 1.619E+00	 1.253E+01	-8.779E-01	 1.619E+00	 1.106E+00	-7.752E+01	-9.864E-02
   11.0400	 1.039E+01	-6.000E+00	 0.000E+00	 3.537E+02	 1.227E-01	 4.459E+00	-9.721E+00	 1.510E-01	-2.490E-02	 3.586E+01	 1.679E+01	 3.636E+01	 4.467E-02	-2.330E-02	-3.279E-02	-2.354E-02	-2.593E+01	 7.234E-01	-3.968E+00	 7.485E+00	 2.039E-01	 5.846E+02	 1.155E+03	 1.253E+01	-8.962E-01	 1.739E+00	 1.253E+01	-8.962E-01	 1.739E+00	 1.070E+00	-7.750E+01	-1.081E-01
   11.0600	 1.039E+01	-6.000E+00	 0.000E+00	 2.439E-01	 2.096E-01	 4.234E+00	-4.976E+00	 1.524E-01	-2.405E-02	 3.553E+01	 1.473E+01	 3.635E+01	 4.443E-02	-2.339E-02	-2.195E-02	 1.333E-03	-2.592E+01	 6.231E-01	-6.045E+00	 7.311E+00	-3.252E-01	 5.878E+02	 1.148E+03	 1.251E+01	-9.022E-01	 1.860E+00	 1.251E+01	-9.022E-01	 1.860E+00	 1.024E+00	-7.749E+01	-1.165E-01
   11.0800	 1.039E+01	-6.000E+00	 0.000E+00	 6.758E+00	 2.965E-01	 4.575E+00	 2.585E+01	 1.521E-01	-2.233E-02	 3.302E+01	 1.154E+01	 3.578E+01	 4.417E-02	-2.347E-02	-6.864E-02	 5.750E-02	-2.591E+01	 4.578E-01	-1.110E+01	 7.704E+00	-1.033E+00	 5.916E+02	 1.141E+03	 1.249E+01	-8.955E-01	 1.981E+00	 1.249E+01	-8.955E-01	 1.981E+00	 9.746E-01	-7.749E+01	-1.218E-01
   11.1000	 1.039E+01	-6.000E+00	 0.000E+00	 1.327E+01	 3.894E-01	 4.516E+00	-3.245E+01	 1.519E-01	-2.039E-02	 3.309E+01	 8.029E+00	 3.479E+01	 4.389E-02	-2.353E-02	-2.073E-02	 6.782E-02	-2.590E+01	 1.912E-01	-1.452E+01	 8.127E+00	-1.741E+00	 5.968E+02	 1.137E+03	 1.246E+01	-8.756E-01	 2.096E+00	 1.246E+01	-8.756E-01	 2.096E+00	 8.648E-01	-7.746E+01	-1.252E-01
   11.1200	 1.039E+01	-6.000E+00	 0.000E+00	 1.978E+01	 4.718E-01	 3.711E+00	-3.651E+01	 1.485E-01	-1.953E-02	 3.487E+01	 6.783E+00	 3.435E+01	 4.361E-02	-2.357E-02	 7.573E-02	 3.782E-02	-2.590E+01	-7.956E-02	-1.176E+01	 8.028E+00	-2.107E+00	 6.014E+02	 1.130E+03	 1.243E+01	-8.428E-01	 2.188E+00	 1.243E+01	-8.428E-01	 2.188E+00	 7.771E-01	-7.744E+01	-1.277E-01
   11.1400	 1.039E+01	-6.000E+00	 0.000E+00	 2.630E+01	 5.403E-01	 3.208E+00	-1.715E+01	 1.430E-01	-1.952E-02	 3.647E+01	 6.786E+00	 3.505E+01	 4.335E-02	-2.359E-02	 1.333E-01	 9.963E-03	-2.591E+01	-2.706E-01	-7.613E+00	 8.122E+00	-2.266E+00	 6.028E+02	 1.119E+03	 1.239E+01	-7.978E-01	 2.272E+00	 1.239E+01	-7.978E-01	 2.272E+00	 8.280E-01	-7.746E+01	-1.300E-01
   11.1600	 1.039E+01	-6.000E+00	 0.000E+00	 3.281E+01	 6.011E-01	 2.859E+00	-1.947E+01	 1.390E-01	-1.924E-02	 3.684E+01	 5.953E+00	 3.633E+01	 4.315E-02	-2.360E-02	 1.172E-01	 2.536E-02	-2.591E+01	-4.071E-01	-6.707E+00	 8.550E+00	-2.558E+00	 5.998E+02	 1.106E+03	 1.234E+01	-7.418E-01	 2.371E+00	 1.234E+01	-7.418E-01	 2.371E+00	 9.126E-01	-7.750E+01	-1.345E-01
   11.1800	 1.039E+01	-6.000E+00	 0.000E+00	 3.932E+01	 6.544E-01	 2.485E+00	-1.573E+01	 1.377E-01	-1.812E-02	 3.606E+01	 3.788E+00	 3.719E+01	 4.299E-02	-2.361E-02	 6.814E-02	 7.324E-02	-2.592E+01	-5.613E-01	-9.041E+00	 9.264E+00	-2.968E+00	 5.945E+02	 1.095E+03	 1.227E+01	-6.758E-01	 2.478E+00	 1.227E+01	-6.758E-01	 2.478E+00	 8.909E-01	-7.752E+01	-1.402E-01
   11.2000	 1.039E+01	-6.000E+00	 0.000E+00	 4.583E+01	 7.019E-01	 2.300E+00	-4.022E+00	 1.384E-01	-1.647E-02	 3.532E+01	 7.666E-01	 3.715E+01	 4.286E-02	-2.358E-02	 5.489E-02	 1.045E-01	-2.594E+01	-7.697E-01	-1.153E+01	 1.030E+01	-3.219E+00	 5.905E+02	 1.092E+03	 1.221E+01	-6.010E-01	 2.574E+00	 1.221E+01	-6.010E-01	 2.574E+00	 7.427E-01	-7.751E+01	-1.442E-01
   11.2200	 1.039E+01	-6.000E+00	 0.000E+00	 5.235E+01	 7.473E-01	 2.245E+00	-3.547E+00	 1.401E-01	-1.498E-02	 3.567E+01	-2.112E+00	 3.657E+01	 4.275E-02	-2.352E-02	 1.020E-01	 8.750E-02	-2.595E+01	-1.003E+00	-1.123E+01	 1.141E+01	-3.146E+00	 5.896E+02	 1.096E+03	 1.214E+01	-5.187E-01	 2.644E+00	 1.214E+01	-5.187E-01	 2.644E+00	 5.308E-01	-7.748E+01	-1.459E-01
   11.2400	 1.039E+01	-6.000E+00	 0.000E+00	 5.886E+01	 7.911E-01	 2.105E+00	-1.103E+01	 1.422E-01	-1.427E-02	 3.686E+01	-3.855E+00	 3.618E+01	 4.268E-02	-2.342E-02	 1.664E-01	 3.494E-02	-2.597E+01	-1.197E+00	-7.636E+00	 1.227E+01	-2.776E+00	 5.902E+02	 1.101E+03	 1.207E+01	-4.304E-01	 2.687E+00	 1.207E+01	-4.304E-01	 2.687E+00	 3.328E-01	-7.744E+01	-1.464E-01
   11.2600	 1.039E+01	-6.000E+00	 0.000E+00	 6.538E+01	 8.304E-01	 1.795E+00	-2.008E+01	 1.449E-01	-1.439E-02	 3.795E+01	-4.295E+00	 3.636E+01	 4.268E-02	-2.330E-02	 1.898E-01	-1.534E-02	-2.600E+01	-1.298E+00	-2.404E+00	 1.277E+01	-2.238E+00	 5.891E+02	 1.102E+03	 1.199E+01	-3.379E-01	 2.712E+00	 1.199E+01	-3.379E-01	 2.712E+00	 1.856E-01	-7.740E+01	-1.473E-01
   11.2800	 1.039E+01	-6.000E+00	 0.000E+00	 7.189E+01	 8.616E-01	 1.298E+00	-2.946E+01	 1.479E-01	-1.487E-02	 3.835E+01	-4.095E+00	 3.685E+01	 4.275E-02	-2.320E-02	 1.553E-01	-3.409E-02	-2.603E+01	-1.296E+00	 2.311E+00	 1.300E+01	-1.685E+00	 5.842E+02	 1.100E+03	 1.192E+01	-2.430E-01	 2.728E+00	 1.192E+01	-2.430E-01	 2.728E+00	 6.446E-02	-7.738E+01	-1.500E-01
   11.3000	 1.039E+01	-6.000E+00	 0.000E+00	 7.841E+01	 8.811E-01	 6.317E-01	-3.657E+01	 1.508E-01	-1.520E-02	 3.819E+01	-4.016E+00	 3.715E+01	 4.289E-02	-2.310E-02	 9.650E-02	-2.358E-02	-2.605E+01	-1.217E+00	 5.374E+00	 1.313E+01	-1.202E+00	 5.766E+02	 1.099E+03	 1.183E+01	-1.472E-01	 2.735E+00	 1.183E+01	-1.472E-01	 2.735E+00	-7.621E-02	-7.737E+01	-1.553E-01
   11.3200	 1.039E+01	-6.000E+00	 0.000E+00	 8.492E+01	 8.862E-01	-1.366E-01	-3.962E+01	 1.525E-01	-1.515E-02	 3.798E+01	-4.349E+00	 3.706E+01	 4.306E-02	-2.302E-02	 5.963E-02	-1.042E-02	-2.607E+01	-1.090E+00	 7.155E+00	 1.325E+01	-7.682E-01	 5.696E+02	 1.103E+03	 1.175E+01	-5.188E-02	 2.727E+00	 1.175E+01	-5.188E-02	 2.727E+00	-2.507E-01	-7.736E+01	-1.635E-01
   11.3400	 1.039E+01	-6.000E+00	 0.000E+00	 9.144E+01	 8.755E-01	-9.340E-01	-3.979E+01	 1.523E-01	-1.486E-02	 3.804E+01	-4.824E+00	 3.675E+01	 4.326E-02	-2.293E-02	 6.097E-02	-1.814E-02	-2.609E+01	-9.321E-01	 8.677E+00	 1.334E+01	-3.321E-01	 5.659E+02	 1.113E+03	 1.167E+01	 4.165E-02	 2.702E+00	 1.167E+01	 4.165E-02	 2.702E+00	-4.359E-01	-7.735E+01	-1.737E-01
   11.3600	 1.039E+01	-6.000E+00	 0.000E+00	 9.795E+01	 8.489E-01	-1.717E+00	-3.826E+01	 1.507E-01	-1.462E-02	 3.823E+01	-4.907E+00	 3.652E+01	 4.349E-02	-2.286E-02	 7.868E-02	-4.772E-02	-2.611E+01	-7.414E-01	 1.041E+01	 1.328E+01	 1.143E-01	 5.659E+02	 1.126E+03	 1.159E+01	 1.324E-01	 2.660E+00	 1.159E+01	 1.324E-01	 2.660E+00	-6.020E-01	-7.734E+01	-1.845E-01
   11.3800	 1.039E+01	-6.000E+00	 0.000E+00	 1.045E+02	 8.071E-01	-2.454E+00	-3.518E+01	 1.484E-01	-1.471E-02	 3.823E+01	-4.247E+00	 3.648E+01	 4.374E-02	-2.281E-02	 7.936E-02	-8.122E-02	-2.612E+01	-5.170E-01	 1.192E+01	 1.300E+01	 5.329E-01	 5.678E+02	 1.138E+03	 1.151E+01	 2.196E-01	 2.606E+00	 1.151E+01	 2.196E-01	 2.606E+00	-7.392E-01	-7.733E+01	-1.939E-01
   11.4000	 1.039E+01	-6.000E+00	 0.000E+00	 1.110E+02	 7.513E-01	-3.116E+00	-3.081E+01	 1.464E-01	-1.515E-02	 3.789E+01	-2.900E+00	 3.652E+01	 4.403E-02	-2.279E-02	 4.924E-02	-9.986E-02	-2.613E+01	-2.716E-01	 1.241E+01	 1.251E+01	 8.793E-01	 5.694E+02	 1.148E+03	 1.143E+01	 3.024E-01	 2.542E+00	 1.143E+01	 3.024E-01	 2.542E+00	-8.581E-01	-7.733E+01	-2.005E-01
   11.4200	 1.039E+01	-6.000E+00	 0.000E+00	 1.175E+02	 6.832E-01	-3.676E+00	-2.533E+01	 1.452E-01	-1.583E-02	 3.737E+01	-1.238E+00	 3.647E+01	 4.433E-02	-2.280E-02	 7.841E-04	-9.808E-02	-2.614E+01	-2.967E-02	 1.160E+01	 1.192E+01	 1.145E+00	 5.698E+02	 1.155E+03	 1.135E+01	 3.802E-01	 2.469E+00	 1.135E+01	 3.802E-01	 2.469E+00	-9.691E-01	-7.734E+01	-2.036E-01
   11.4400	 1.039E+01	-6.000E+00	 0.000E+00	 1.240E+02	 6.049E-01	-4.135E+00	-2.056E+01	 1.447E-01	-1.656E-02	 3.695E+01	 3.709E-01	 3.629E+01	 4.463E-02	-2.286E-02	-4.001E-02	-8.543E-02	-2.613E+01	 1.866E-01	 9.956E+00	 1.133E+01	 1.347E+00	 5.697E+02	 1.162E+03	 1.128E+01	 4.524E-01	 2.385E+00	 1.128E+01	 4.524E-01	 2.385E+00	-1.068E+00	-7.736E+01	-2.037E-01
   11.4600	 1.039E+01	-6.000E+00	 0.000E+00	 1.305E+02	 5.184E-01	-4.497E+00	-1.567E+01	 1.449E-01	-1.724E-02	 3.676E+01	 1.800E+00	 3.612E+01	 4.492E-02	-2.295E-02	-5.913E-02	-7.450E-02	-2.613E+01	 3.681E-01	 8.236E+00	 1.078E+01	 1.507E+00	 5.709E+02	 1.170E+03	 1.121E+01	 5.184E-01	 2.290E+00	 1.121E+01	 5.184E-01	 2.290E+00	-1.135E+00	-7.739E+01	-2.020E-01
   11.4800	 1.039E+01	-6.000E+00	 0.000E+00	 1.370E+02	 4.257E-01	-4.761E+00	-1.076E+01	 1.453E-01	-1.789E-02	 3.673E+01	 3.175E+00	 3.606E+01	 4.519E-02	-2.307E-02	-6.235E-02	-7.037E-02	-2.612E+01	 5.187E-01	 6.891E+00	 1.026E+01	 1.619E+00	 5.745E+02	 1.180E+03	 1.115E+01	 5.777E-01	 2.189E+00	 1.115E+01	 5.777E-01	 2.189E+00	-1.156E+00	-7.743E+01	-1.992E-01
   11.5000	 1.039E+01	-6.000E+00	 0.000E+00	 1.436E+02	 3.286E-01	-4.928E+00	-5.828E+00	 1.459E-01	-1.862E-02	 3.670E+01	 4.728E+00	 3.614E+01	 4.543E-02	-2.322E-02	-6.220E-02	-7.022E-02	-2.611E+01	 6.448E-01	 5.689E+00	 9.718E+00	 1.641E+00	 5.803E+02	 1.189E+03	 1.109E+01	 6.298E-01	 2.084E+00	 1.109E+01	 6.298E-01	 2.084E+00	-1.135E+00	-7.745E+01	-1.952E-01
   11.5200	 1.039E+01	-6.000E+00	 0.000E+00	 1.501E+02	 2.293E-01	-4.988E+00	-1.045E-01	 1.466E-01	-1.949E-02	 3.660E+01	 6.588E+00	 3.627E+01	 4.565E-02	-2.340E-02	-6.788E-02	-6.696E-02	-2.609E+01	 7.438E-01	 4.124E+00	 9.146E+00	 1.534E+00	 5.875E+02	 1.196E+03	 1.105E+01	 6.743E-01	 1.981E+00	 1.105E+01	 6.743E-01	 1.981E+00	-1.090E+00	-7.748E+01	-1.895E-01
   11.5400	 1.039E+01	-6.000E+00	 0.000E+00	 1.566E+02	 1.299E-01	-4.931E+00	 5.744E+00	 1.471E-01	-2.049E-02	 3.651E+01	 8.678E+00	 3.637E+01	 4.584E-02	-2.360E-02	-7.823E-02	-5.586E-02	-2.608E+01	 8.063E-01	 2.065E+00	 8.574E+00	 1.294E+00	 5.950E+02	 1.200E+03	 1.101E+01	 7.109E-01	 1.878E+00	 1.101E+01	 7.109E-01	 1.878E+00	-1.038E+00	-7.750E+01	-1.822E-01
   11.5600	 1.039E+01	-6.000E+00	 0.000E+00	 1.631E+02	 3.274E-02	-4.767E+00	 1.044E+01	 1.476E-01	-2.153E-02	 3.648E+01	 1.082E+01	 3.638E+01	 4.600E-02	-2.382E-02	-8.754E-02	-3.603E-02	-2.606E+01	 8.250E-01	-1.898E-01	 8.053E+00	 9.497E-01	 6.023E+02	 1.203E+03	 1.099E+01	 7.391E-01	 1.776E+00	 1.099E+01	 7.391E-01	 1.776E+00	-9.907E-01	-7.752E+01	-1.738E-01
   11.5800	 1.039E+01	-6.000E+00	 0.000E+00	 1.696E+02	-6.033E-02	-4.534E+00	 1.206E+01	 1.481E-01	-2.256E-02	 3.650E+01	 1.290E+01	 3.635E+01	 4.612E-02	-2.406E-02	-9.451E-02	-8.357E-03	-2.605E+01	 7.993E-01	-2.381E+00	 7.630E+00	 5.248E-01	 6.092E+02	 1.204E+03	 1.097E+01	 7.586E-01	 1.675E+00	 1.097E+01	 7.586E-01	 1.675E+00	-9.469E-01	-7.753E+01	-1.656E-01
   11.6000	 1.039E+01	-6.000E+00	 0.000E+00	 1.761E+02	-1.488E-01	-4.312E+00	 1.216E+01	 1.486E-01	-2.355E-02	 3.638E+01	 1.498E+01	 3.626E+01	 4.621E-02	-2.431E-02	-9.826E-02	 2.348E-02	-2.603E+01	 7.274E-01	-4.782E+00	 7.365E+00	 2.020E-02	 6.163E+02	 1.205E+03	 1.097E+01	 7.690E-01	 1.575E+00	 9.597E+00	 6.734E-01	 1.375E+00	-8.979E-01	-7.754E+01	-1.589E-01
   11.6200	 1.039E+01	-6.000E+00	 0.000E+00	 1.826E+02	-2.331E-01	-4.210E+00	-1.406E+01	 1.488E-01	-2.450E-02	 3.553E+01	 1.717E+01	 3.618E+01	 4.625E-02	-2.454E-02	-1.198E-01	 6.481E-02	-2.602E+01	 6.101E-01	-7.419E+00	 7.317E+00	-5.552E-01	 6.237E+02	 1.206E+03	 1.098E+01	 7.701E-01	 1.484E+00	 1.051E+01	 7.372E-01	 1.419E+00	-1.017E+00	-7.750E+01	-1.536E-01
   11.6400	 1.039E+01	-6.000E+00	 0.000E+00	 1.892E+02	-3.219E-01	-4.647E+00	-6.952E+00	 1.466E-01	-2.547E-02	 3.359E+01	 2.011E+01	 3.535E+01	 4.625E-02	-2.475E-02	-1.536E-01	 1.164E-01	-2.601E+01	 4.046E-01	-1.310E+01	 7.904E+00	-1.317E+00	 6.315E+02	 1.207E+03	 1.101E+01	 7.616E-01	 1.396E+00	 1.101E+01	 7.616E-01	 1.396E+00	-1.094E+00	-7.747E+01	-1.455E-01
   11.6600	 1.039E+01	-6.000E+00	 0.000E+00	 1.957E+02	-4.121E-01	-4.204E+00	 4.171E+01	 1.423E-01	-2.613E-02	 3.360E+01	 2.212E+01	 3.446E+01	 4.619E-02	-2.491E-02	-8.500E-02	 1.125E-01	-2.600E+01	 1.200E-01	-1.419E+01	 8.093E+00	-1.922E+00	 6.397E+02	 1.208E+03	 1.105E+01	 7.430E-01	 1.290E+00	 1.105E+01	 7.430E-01	 1.290E+00	-1.137E+00	-7.750E+01	-1.355E-01
   11.6800	 1.039E+01	-6.000E+00	 0.000E+00	 2.022E+02	-4.882E-01	-3.457E+00	 2.687E+01	 1.398E-01	-2.643E-02	 3.552E+01	 2.261E+01	 3.443E+01	 4.609E-02	-2.503E-02	-8.305E-05	 8.008E-02	-2.600E+01	-1.279E-01	-1.023E+01	 8.007E+00	-2.173E+00	 6.455E+02	 1.204E+03	 1.110E+01	 7.145E-01	 1.174E+00	 1.110E+01	 7.145E-01	 1.174E+00	-1.081E+00	-7.755E+01	-1.314E-01
   11.7000	 1.039E+01	-6.000E+00	 0.000E+00	 2.087E+02	-5.531E-01	-3.076E+00	 1.596E+01	 1.409E-01	-2.705E-02	 3.698E+01	 2.367E+01	 3.545E+01	 4.600E-02	-2.511E-02	 2.685E-02	 6.679E-02	-2.601E+01	-2.946E-01	-6.970E+00	 8.244E+00	-2.351E+00	 6.468E+02	 1.195E+03	 1.116E+01	 6.765E-01	 1.065E+00	 1.116E+01	 6.765E-01	 1.065E+00	-9.083E-01	-7.755E+01	-1.317E-01
   11.7200	 1.039E+01	-6.000E+00	 0.000E+00	 2.152E+02	-6.112E-01	-2.714E+00	 1.922E+01	 1.458E-01	-2.842E-02	 3.683E+01	 2.609E+01	 3.669E+01	 4.591E-02	-2.517E-02	-1.129E-02	 9.917E-02	-2.601E+01	-4.325E-01	-7.448E+00	 8.776E+00	-2.706E+00	 6.434E+02	 1.184E+03	 1.123E+01	 6.295E-01	 9.765E-01	 1.123E+01	 6.295E-01	 9.765E-01	-6.586E-01	-7.753E+01	-1.307E-01
   11.7400	 1.039E+01	-6.000E+00	 0.000E+00	 2.217E+02	-6.620E-01	-2.401E+00	 1.020E+01	 1.529E-01	-3.027E-02	 3.603E+01	 2.913E+01	 3.725E+01	 4.582E-02	-2.518E-02	-5.527E-02	 1.470E-01	-2.602E+01	-6.084E-01	-1.025E+01	 9.618E+00	-3.086E+00	 6.384E+02	 1.177E+03	 1.131E+01	 5.741E-01	 9.125E-01	 1.131E+01	 5.741E-01	 9.125E-01	-4.403E-01	-7.750E+01	-1.277E-01
   11.7600	 1.039E+01	-6.000E+00	 0.000E+00	 2.282E+02	-7.087E-01	-2.298E+00	 1.928E+00	 1.594E-01	-3.213E-02	 3.586E+01	 3.194E+01	 3.695E+01	 4.570E-02	-2.514E-02	-4.446E-02	 1.610E-01	-2.604E+01	-8.347E-01	-1.195E+01	 1.073E+01	-3.223E+00	 6.350E+02	 1.176E+03	 1.139E+01	 5.106E-01	 8.616E-01	 1.139E+01	 5.106E-01	 8.616E-01	-3.082E-01	-7.751E+01	-1.249E-01
   11.7800	 1.039E+01	-6.000E+00	 0.000E+00	 2.347E+02	-7.542E-01	-2.240E+00	 5.395E+00	 1.633E-01	-3.361E-02	 3.672E+01	 3.399E+01	 3.638E+01	 4.557E-02	-2.504E-02	 1.815E-02	 1.260E-01	-2.606E+01	-1.064E+00	-1.035E+01	 1.179E+01	-3.027E+00	 6.339E+02	 1.179E+03	 1.148E+01	 4.398E-01	 8.137E-01	 1.148E+01	 4.398E-01	 8.137E-01	-2.138E-01	-7.755E+01	-1.246E-01
   11.8000	 1.039E+01	-6.000E+00	 0.000E+00	 2.413E+02	-7.974E-01	-2.050E+00	 1.390E+01	 1.648E-01	-3.451E-02	 3.802E+01	 3.509E+01	 3.620E+01	 4.545E-02	-2.489E-02	 7.718E-02	 6.702E-02	-2.608E+01	-1.229E+00	-5.875E+00	 1.252E+01	-2.573E+00	 6.325E+02	 1.180E+03	 1.157E+01	 3.627E-01	 7.704E-01	 1.157E+01	 3.627E-01	 7.704E-01	-9.674E-02	-7.760E+01	-1.268E-01
   11.8200	 1.039E+01	-6.000E+00	 0.000E+00	 2.478E+02	-8.350E-01	-1.679E+00	 2.334E+01	 1.652E-01	-3.490E-02	 3.884E+01	 3.553E+01	 3.655E+01	 4.536E-02	-2.471E-02	 8.443E-02	 2.279E-02	-2.610E+01	-1.293E+00	-5.704E-01	 1.290E+01	-2.007E+00	 6.278E+02	 1.176E+03	 1.167E+01	 2.804E-01	 7.399E-01	 1.167E+01	 2.804E-01	 7.399E-01	 4.803E-02	-7.764E+01	-1.294E-01
   11.8400	 1.039E+01	-6.000E+00	 0.000E+00	 2.543E+02	-8.633E-01	-1.118E+00	 3.246E+01	 1.656E-01	-3.499E-02	 3.882E+01	 3.573E+01	 3.703E+01	 4.530E-02	-2.452E-02	 4.295E-02	 1.253E-02	-2.613E+01	-1.260E+00	 3.644E+00	 1.308E+01	-1.472E+00	 6.188E+02	 1.169E+03	 1.176E+01	 1.944E-01	 7.263E-01	 1.176E+01	 1.944E-01	 7.263E-01	 1.850E-01	-7.765E+01	-1.290E-01
   11.8600	 1.039E+01	-6.000E+00	 0.000E+00	 2.608E+02	-8.787E-01	-4.027E-01	 3.831E+01	 1.662E-01	-3.500E-02	 3.835E+01	 3.594E+01	 3.720E+01	 4.526E-02	-2.432E-02	-3.785E-03	 2.293E-02	-2.615E+01	-1.159E+00	 6.183E+00	 1.320E+01	-1.012E+00	 6.076E+02	 1.163E+03	 1.185E+01	 1.056E-01	 7.267E-01	 1.185E+01	 1.056E-01	 7.267E-01	 2.840E-01	-7.764E+01	-1.236E-01
   11.8800	 1.039E+01	-6.000E+00	 0.000E+00	 2.673E+02	-8.789E-01	 3.882E-01	 4.025E+01	 1.664E-01	-3.507E-02	 3.800E+01	 3.619E+01	 3.701E+01	 4.521E-02	-2.411E-02	-1.703E-02	 2.523E-02	-2.618E+01	-1.019E+00	 7.786E+00	 1.331E+01	-5.831E-01	 5.978E+02	 1.162E+03	 1.194E+01	 1.525E-02	 7.352E-01	 1.194E+01	 1.525E-02	 7.352E-01	 3.503E-01	-7.764E+01	-1.136E-01
   11.9000	 1.039E+01	-6.000E+00	 0.000E+00	 2.738E+02	-8.631E-01	 1.192E+00	 3.982E+01	 1.660E-01	-3.513E-02	 3.794E+01	 3.630E+01	 3.671E+01	 4.516E-02	-2.390E-02	 4.502E-03	 2.991E-03	-2.620E+01	-8.472E-01	 9.386E+00	 1.335E+01	-1.452E-01	 5.914E+02	 1.166E+03	 1.203E+01	-7.560E-02	 7.487E-01	 1.203E+01	-7.560E-02	 7.487E-01	 4.168E-01	-7.764E+01	-1.013E-01
   11.9200	 1.039E+01	-6.000E+00	 0.000E+00	 2.803E+02	-8.314E-01	 1.970E+00	 3.775E+01	 1.650E-01	-3.502E-02	 3.792E+01	 3.599E+01	 3.656E+01	 4.512E-02	-2.368E-02	 3.072E-02	-3.638E-02	-2.621E+01	-6.421E-01	 1.111E+01	 1.321E+01	 2.911E-01	 5.879E+02	 1.170E+03	 1.211E+01	-1.660E-01	 7.693E-01	 1.211E+01	-1.660E-01	 7.693E-01	 5.118E-01	-7.766E+01	-8.917E-02
   11.9400	 1.039E+01	-6.000E+00	 0.000E+00	 2.869E+02	-7.847E-01	 2.691E+00	 3.411E+01	 1.636E-01	-3.454E-02	 3.765E+01	 3.506E+01	 3.658E+01	 4.508E-02	-2.348E-02	 3.244E-02	-7.231E-02	-2.622E+01	-4.064E-01	 1.230E+01	 1.284E+01	 6.813E-01	 5.853E+02	 1.172E+03	 1.219E+01	-2.549E-01	 8.021E-01	 1.219E+01	-2.549E-01	 8.021E-01	 6.359E-01	-7.767E+01	-7.902E-02
   11.9600	 1.039E+01	-6.000E+00	 0.000E+00	 2.934E+02	-7.243E-01	 3.326E+00	 2.917E+01	 1.617E-01	-3.364E-02	 3.707E+01	 3.355E+01	 3.660E+01	 4.506E-02	-2.331E-02	 5.851E-03	-8.968E-02	-2.623E+01	-1.584E-01	 1.227E+01	 1.230E+01	 9.908E-01	 5.816E+02	 1.171E+03	 1.226E+01	-3.416E-01	 8.500E-01	 1.226E+01	-3.416E-01	 8.500E-01	 7.674E-01	-7.767E+01	-7.165E-02
   11.9800	 1.039E+01	-6.000E+00	 0.000E+00	 2.999E+02	-6.523E-01	 3.853E+00	 2.383E+01	 1.593E-01	-3.248E-02	 3.639E+01	 3.177E+01	 3.650E+01	 4.503E-02	-2.317E-02	-3.003E-02	-8.880E-02	-2.623E+01	 7.657E-02	 1.107E+01	 1.169E+01	 1.227E+00	 5.767E+02	 1.169E+03	 1.232E+01	-4.249E-01	 9.124E-01	 1.232E+01	-4.249E-01	 9.124E-01	 8.841E-01	-7.766E+01	-6.701E-02
