
These predictions were generated by MoorDyn (v2.2.22024-01-16) on 02-Jan-2025 at 09:46:24.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        FAIRTEN4        FAIRTEN5        FAIRTEN6        ANCHTEN1        ANCHTEN2        ANCHTEN3        ANCHTEN4        ANCHTEN5        ANCHTEN6            P1FX            P1FY            P1FZ            P2FX            P2FY            P2FZ            P3FX            P3FY            P3FZ            P4FX            P4FY            P4FZ            P5FX            P5FY            P5FZ            P6FX            P6FY            P6FZ            P7FX            P7FY            P7FZ            P7PX            P7PY            P7PZ            P8FX            P8FY            P8FZ            P8PX            P8PY            P8PZ            P9FX            P9FY            P9FZ            P9PX            P9PY            P9PZ           P10FX           P10FY           P10FZ           P10PX           P10PY           P10PZ           P11FX           P11FY           P11FZ           P11PX           P11PY           P11PZ           P12FX           P12FY           P12FZ           P12PX           P12PY           P12PZ          L1N1PZ          L1N2PZ          L1N3PZ          L1N4PZ          L1N5PZ          L1N6PZ          L1N7PZ          L1N8PZ          L1N9PZ         L1N10PZ         L1N11PZ         L1N12PZ         L1N13PZ         L1N14PZ         L1N15PZ         L1N16PZ         L1N17PZ         L1N18PZ         L1N19PZ         L1N20PZ         L1N21PZ         L1N22PZ         L1N23PZ         L1N24PZ         L1N25PZ         L1N26PZ         L1N27PZ         L1N28PZ         L1N29PZ         L1N30PZ          L2N1PZ          L2N2PZ          L2N3PZ          L2N4PZ          L2N5PZ          L2N6PZ          L2N7PZ          L2N8PZ          L2N9PZ         L2N10PZ         L2N11PZ         L2N12PZ         L2N13PZ         L2N14PZ         L2N15PZ         L2N16PZ         L2N17PZ         L2N18PZ         L2N19PZ         L2N20PZ         L2N21PZ         L2N22PZ         L2N23PZ         L2N24PZ         L2N25PZ         L2N26PZ         L2N27PZ         L2N28PZ         L2N29PZ         L2N30PZ
    1.1820   5.6592471E+05   5.0746305E+05   5.6612037E+05   2.3219234E+05   2.4022711E+05   2.3220540E+05   3.5808747E+05   2.9565313E+05   3.5825807E+05   1.4654449E+04   2.1131892E+04   1.4654449E+04   3.3383140E+05   1.2867568E+05  -1.5026767E+04   2.9530975E+05  -3.1692148E-40  -1.4245063E+04   3.3399082E+05  -1.2873682E+05  -1.5026941E+04  -2.2220682E+02   9.4155432E+01  -1.4652462E+04   1.5915536E+04   5.6968288E-74  -1.3901532E+04  -2.2217910E+02  -9.4143688E+01  -1.4652462E+04  -3.4231392E+05  -1.1488139E+05  -4.3576854E+05  -1.3914135E+01  -5.5844375E-03  -1.0346284E+01  -3.0728671E+05   1.8137233E+02  -4.0384847E+05  -1.3914135E+01  -5.5844375E-03  -1.0346284E+01  -3.4245124E+05   1.1532026E+05  -4.3579887E+05  -1.3914135E+01  -5.5844375E-03  -1.0346284E+01  -2.9796249E+04  -5.0482975E+03  -2.3021725E+05   5.4083659E+01   4.5003280E-04  -9.7986125E+00  -3.2797019E+04   1.5285634E+01  -2.3797777E+05   5.4083659E+01   4.5003280E-04  -9.7986125E+00  -2.9797766E+04   5.0750201E+03  -2.3022964E+05   5.4083659E+01   4.5003280E-04  -9.7986125E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005642E+01  -5.0005031E+01  -4.9973843E+01  -4.9494361E+01  -4.8594877E+01  -4.7297965E+01  -4.5624889E+01  -4.3601769E+01  -4.1255611E+01  -3.8617817E+01  -3.5725814E+01  -3.2606601E+01  -2.9287914E+01  -2.5789747E+01  -2.2132697E+01  -1.8329346E+01  -1.4396696E+01  -1.0346284E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005640E+01  -5.0004888E+01  -4.9966009E+01  -4.9458633E+01  -4.8531246E+01  -4.7218556E+01  -4.5529099E+01  -4.3475574E+01  -4.1086587E+01  -3.8405997E+01  -3.5502801E+01  -3.2389490E+01  -2.9086113E+01  -2.5607966E+01  -2.1978344E+01  -1.8208356E+01  -1.4327239E+01  -1.0346284E+01
    1.1850   5.6681625E+05   5.0736615E+05   5.6701003E+05   2.3221854E+05   2.4022118E+05   2.3223152E+05   3.5921597E+05   2.9562001E+05   3.5938749E+05   1.4654413E+04   2.1138909E+04   1.4654413E+04   3.3488903E+05   1.2907210E+05  -1.5027945E+04   2.9527660E+05  -3.6781568E-40  -1.4245032E+04   3.3504931E+05  -1.2913357E+05  -1.5028120E+04  -2.2031362E+02   9.3353228E+01  -1.4652460E+04   1.5924860E+04   6.7246446E-74  -1.3901522E+04  -2.2028575E+02  -9.3341419E+01  -1.4652460E+04  -3.4285684E+05  -1.1507575E+05  -4.3644865E+05  -1.3913757E+01  -5.6111476E-03  -1.0347950E+01  -3.0721258E+05   1.8135649E+02  -4.0378312E+05  -1.3913757E+01  -5.6111476E-03  -1.0347950E+01  -3.4299315E+05   1.1551496E+05  -4.3647722E+05  -1.3913757E+01  -5.6111476E-03  -1.0347950E+01  -2.9765771E+04  -5.0410579E+03  -2.3024777E+05   5.4084016E+01   4.4198747E-04  -9.7976199E+00  -3.2760868E+04   1.5675155E+01  -2.3797676E+05   5.4084016E+01   4.4198747E-04  -9.7976199E+00  -2.9767274E+04   5.0685443E+03  -2.3026007E+05   5.4084016E+01   4.4198747E-04  -9.7976199E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005642E+01  -5.0005038E+01  -4.9974419E+01  -4.9495439E+01  -4.8596314E+01  -4.7299542E+01  -4.5626483E+01  -4.3603333E+01  -4.1257084E+01  -3.8619207E+01  -3.5727216E+01  -3.2608033E+01  -2.9289467E+01  -2.5791369E+01  -2.2134431E+01  -1.8331045E+01  -1.4398396E+01  -1.0347950E+01  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005640E+01  -5.0004898E+01  -4.9966668E+01  -4.9460031E+01  -4.8532795E+01  -4.7219902E+01  -4.5530460E+01  -4.3476813E+01  -4.1087762E+01  -3.8407040E+01  -3.5503923E+01  -3.2390830E+01  -2.9087710E+01  -2.5609548E+01  -2.1980073E+01  -1.8210164E+01  -1.4329021E+01  -1.0347950E+01
    1.1880   5.6766326E+05   5.0735411E+05   5.6785564E+05   2.3224494E+05   2.4021534E+05   2.3225785E+05   3.6028712E+05   2.9567715E+05   3.6046020E+05   1.4654378E+04   2.1145908E+04   1.4654377E+04   3.3589314E+05   1.2944781E+05  -1.5029063E+04   2.9533380E+05  -4.2682247E-40  -1.4245101E+04   3.3605487E+05  -1.2950983E+05  -1.5029240E+04  -2.1841018E+02   9.2546685E+01  -1.4652458E+04   1.5934158E+04   7.9345880E-74  -1.3901511E+04  -2.1838215E+02  -9.2534809E+01  -1.4652458E+04  -3.4337229E+05  -1.1526094E+05  -4.3709491E+05  -1.3913379E+01  -5.6378041E-03  -1.0349619E+01  -3.0719076E+05   1.8136168E+02  -4.0378459E+05  -1.3913379E+01  -5.6378041E-03  -1.0349619E+01  -3.4350789E+05   1.1570054E+05  -4.3712211E+05  -1.3913379E+01  -5.6378041E-03  -1.0349619E+01  -2.9735267E+04  -5.0338007E+03  -2.3027850E+05   5.4084372E+01   4.3385058E-04  -9.7966256E+00  -3.2724702E+04   1.6065565E+01  -2.3797585E+05   5.4084372E+01   4.3385058E-04  -9.7966256E+00  -2.9736755E+04   5.0620531E+03  -2.3029070E+05   5.4084372E+01   4.3385058E-04  -9.7966256E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005642E+01  -5.0005044E+01  -4.9974993E+01  -4.9496516E+01  -4.8597752E+01  -4.7301118E+01  -4.5628078E+01  -4.3604897E+01  -4.1258558E+01  -3.8620598E+01  -3.5728621E+01  -3.2609470E+01  -2.9291024E+01  -2.5792995E+01  -2.2136167E+01  -1.8332747E+01  -1.4400098E+01  -1.0349619E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005640E+01  -5.0004907E+01  -4.9967326E+01  -4.9461433E+01  -4.8534350E+01  -4.7221252E+01  -4.5531823E+01  -4.3478051E+01  -4.1088939E+01  -3.8408092E+01  -3.5505052E+01  -3.2392175E+01  -2.9089311E+01  -2.5611133E+01  -2.1981804E+01  -1.8211976E+01  -1.4330807E+01  -1.0349619E+01
    1.1910   5.6845919E+05   5.0742606E+05   5.6865063E+05   2.3227143E+05   2.4020949E+05   2.3228426E+05   3.6129510E+05   2.9582318E+05   3.6147033E+05   1.4654342E+04   2.1152888E+04   1.4654341E+04   3.3683827E+05   1.2980071E+05  -1.5030114E+04   2.9547999E+05  -4.9523481E-40  -1.4245268E+04   3.3700202E+05  -1.2986349E+05  -1.5030293E+04  -2.1649656E+02   9.1735830E+01  -1.4652455E+04   1.5943430E+04   9.3583478E-74  -1.3901500E+04  -2.1646837E+02  -9.1723887E+01  -1.4652455E+04  -3.4385624E+05  -1.1543562E+05  -4.3770237E+05  -1.3913000E+01  -5.6644056E-03  -1.0351290E+01  -3.0722073E+05   1.8138762E+02  -4.0385220E+05  -1.3913000E+01  -5.6644056E-03  -1.0351290E+01  -3.4399141E+05   1.1587564E+05  -4.3772856E+05  -1.3913000E+01  -5.6644056E-03  -1.0351290E+01  -2.9704721E+04  -5.0265231E+03  -2.3030932E+05   5.4084729E+01   4.2562251E-04  -9.7956294E+00  -3.2688508E+04   1.6456814E+01  -2.3797492E+05   5.4084729E+01   4.2562251E-04  -9.7956294E+00  -2.9706194E+04   5.0555439E+03  -2.3032143E+05   5.4084729E+01   4.2562251E-04  -9.7956294E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005051E+01  -4.9975563E+01  -4.9497594E+01  -4.8599189E+01  -4.7302694E+01  -4.5629672E+01  -4.3606462E+01  -4.1260032E+01  -3.8621993E+01  -3.5730029E+01  -3.2610911E+01  -2.9292584E+01  -2.5794625E+01  -2.2137907E+01  -1.8334452E+01  -1.4401802E+01  -1.0351290E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005640E+01  -5.0004916E+01  -4.9967985E+01  -4.9462840E+01  -4.8535912E+01  -4.7222606E+01  -4.5533188E+01  -4.3479291E+01  -4.1090118E+01  -3.8409152E+01  -3.5506187E+01  -3.2393525E+01  -2.9090915E+01  -2.5612722E+01  -2.1983537E+01  -1.8213793E+01  -1.4332598E+01  -1.0351290E+01
    1.1940   5.6919791E+05   5.0758013E+05   5.6938886E+05   2.3229790E+05   2.4020354E+05   2.3231064E+05   3.6223438E+05   2.9605643E+05   3.6241236E+05   1.4654306E+04   2.1159850E+04   1.4654306E+04   3.3771927E+05   1.3012881E+05  -1.5031093E+04   2.9571350E+05  -5.7455236E-40  -1.4245530E+04   3.3788559E+05  -1.3019257E+05  -1.5031275E+04  -2.1457283E+02   9.0920692E+01  -1.4652453E+04   1.5952675E+04   1.1033025E-73  -1.3901490E+04  -2.1454448E+02  -9.0908679E+01  -1.4652453E+04  -3.4430490E+05  -1.1559850E+05  -4.3826634E+05  -1.3912621E+01  -5.6909510E-03  -1.0352964E+01  -3.0730131E+05   1.8143362E+02  -4.0398448E+05  -1.3912621E+01  -5.6909510E-03  -1.0352964E+01  -3.4443991E+05   1.1603898E+05  -4.3829188E+05  -1.3912621E+01  -5.6909510E-03  -1.0352964E+01  -2.9674118E+04  -5.0192225E+03  -2.3034011E+05   5.4085086E+01   4.1730364E-04  -9.7946314E+00  -3.2652273E+04   1.6848851E+01  -2.3797388E+05   5.4085086E+01   4.1730364E-04  -9.7946314E+00  -2.9675576E+04   5.0490138E+03  -2.3035212E+05   5.4085086E+01   4.1730364E-04  -9.7946314E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005058E+01  -4.9976131E+01  -4.9498670E+01  -4.8600626E+01  -4.7304269E+01  -4.5631266E+01  -4.3608026E+01  -4.1261507E+01  -3.8623390E+01  -3.5731440E+01  -3.2612356E+01  -2.9294148E+01  -2.5796259E+01  -2.2139649E+01  -1.8336160E+01  -1.4403510E+01  -1.0352964E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005640E+01  -5.0004926E+01  -4.9968644E+01  -4.9464251E+01  -4.8537480E+01  -4.7223965E+01  -4.5534554E+01  -4.3480531E+01  -4.1091300E+01  -3.8410222E+01  -3.5507329E+01  -3.2394881E+01  -2.9092522E+01  -2.5614315E+01  -2.1985271E+01  -1.8215615E+01  -1.4334393E+01  -1.0352964E+01
    1.1970   5.6987378E+05   5.0781350E+05   5.7006465E+05   2.3232419E+05   2.4019737E+05   2.3233685E+05   3.6309981E+05   2.9637491E+05   3.6328107E+05   1.4654271E+04   2.1166794E+04   1.4654270E+04   3.3853132E+05   1.3043028E+05  -1.5031994E+04   2.9603233E+05  -6.6651450E-40  -1.4245887E+04   3.3870071E+05  -1.3049521E+05  -1.5032180E+04  -2.1263906E+02   9.0101298E+01  -1.4652451E+04   1.5961894E+04   1.3002041E-73  -1.3901479E+04  -2.1261055E+02  -9.0089214E+01  -1.4652451E+04  -3.4471482E+05  -1.1574843E+05  -4.3878255E+05  -1.3912242E+01  -5.7174387E-03  -1.0354642E+01  -3.0743076E+05   1.8149867E+02  -4.0417923E+05  -1.3912242E+01  -5.7174387E-03  -1.0354642E+01  -3.4484993E+05   1.1618939E+05  -4.3880777E+05  -1.3912242E+01  -5.7174387E-03  -1.0354642E+01  -2.9643440E+04  -5.0118961E+03  -2.3037074E+05   5.4085443E+01   4.0889438E-04  -9.7936315E+00  -3.2615979E+04   1.7241623E+01  -2.3797263E+05   5.4085443E+01   4.0889438E-04  -9.7936315E+00  -2.9644882E+04   5.0424599E+03  -2.3038265E+05   5.4085443E+01   4.0889438E-04  -9.7936315E+00  -5.0005584E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005065E+01  -4.9976695E+01  -4.9499746E+01  -4.8602063E+01  -4.7305845E+01  -4.5632861E+01  -4.3609590E+01  -4.1262983E+01  -3.8624790E+01  -3.5732854E+01  -3.2613804E+01  -2.9295716E+01  -2.5797897E+01  -2.2141393E+01  -1.8337872E+01  -1.4405219E+01  -1.0354642E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005641E+01  -5.0004935E+01  -4.9969303E+01  -4.9465666E+01  -4.8539054E+01  -4.7225328E+01  -4.5535921E+01  -4.3481772E+01  -4.1092483E+01  -3.8411300E+01  -3.5508477E+01  -3.2396242E+01  -2.9094132E+01  -2.5615912E+01  -2.1987008E+01  -1.8217441E+01  -1.4336193E+01  -1.0354642E+01
    1.2000   5.7048178E+05   5.0812248E+05   5.7067296E+05   2.3235018E+05   2.4019084E+05   2.3236275E+05   3.6388653E+05   2.9677629E+05   3.6407159E+05   1.4654235E+04   2.1173720E+04   1.4654235E+04   3.3926989E+05   1.3070336E+05  -1.5032813E+04   2.9643416E+05  -7.7313855E-40  -1.4246335E+04   3.3944283E+05  -1.3076964E+05  -1.5033003E+04  -2.1069531E+02   8.9277673E+01  -1.4652449E+04   1.5971087E+04   1.5316192E-73  -1.3901469E+04  -2.1066662E+02  -8.9265518E+01  -1.4652449E+04  -3.4508289E+05  -1.1588435E+05  -4.3924717E+05  -1.3911863E+01  -5.7438676E-03  -1.0356322E+01  -3.0760680E+05   1.8158143E+02  -4.0443354E+05  -1.3911863E+01  -5.7438676E-03  -1.0356322E+01  -3.4521834E+05   1.1632581E+05  -4.3927238E+05  -1.3911863E+01  -5.7438676E-03  -1.0356322E+01  -2.9612668E+04  -5.0045407E+03  -2.3040107E+05   5.4085801E+01   4.0039513E-04  -9.7926298E+00  -3.2579609E+04   1.7635075E+01  -2.3797103E+05   5.4085801E+01   4.0039513E-04  -9.7926298E+00  -2.9614095E+04   5.0358789E+03  -2.3041288E+05   5.4085801E+01   4.0039513E-04  -9.7926298E+00  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005072E+01  -4.9977256E+01  -4.9500821E+01  -4.8603500E+01  -4.7307420E+01  -4.5634454E+01  -4.3611154E+01  -4.1264459E+01  -3.8626192E+01  -3.5734271E+01  -3.2615257E+01  -2.9297286E+01  -2.5799538E+01  -2.2143140E+01  -1.8339586E+01  -1.4406932E+01  -1.0356322E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005641E+01  -5.0004944E+01  -4.9969962E+01  -4.9467085E+01  -4.8540634E+01  -4.7226695E+01  -4.5537289E+01  -4.3483013E+01  -4.1093668E+01  -3.8412387E+01  -3.5509631E+01  -3.2397608E+01  -2.9095746E+01  -2.5617513E+01  -2.1988747E+01  -1.8219272E+01  -1.4337996E+01  -1.0356322E+01
    1.2030   5.7101751E+05   5.0850261E+05   5.7120934E+05   2.3237572E+05   2.4018384E+05   2.3238820E+05   3.6459002E+05   2.9725786E+05   3.6477935E+05   1.4654200E+04   2.1180628E+04   1.4654200E+04   3.3993074E+05   1.3094643E+05  -1.5033544E+04   2.9691625E+05  -8.9676388E-40  -1.4246871E+04   3.4010767E+05  -1.3101424E+05  -1.5033738E+04  -2.0874163E+02   8.8449844E+01  -1.4652446E+04   1.5980253E+04   1.8034882E-73  -1.3901458E+04  -2.0871278E+02  -8.8437617E+01  -1.4652446E+04  -3.4540642E+05  -1.1600537E+05  -4.3965686E+05  -1.3911483E+01  -5.7702362E-03  -1.0358005E+01  -3.0782665E+05   1.8168027E+02  -4.0474390E+05  -1.3911483E+01  -5.7702362E-03  -1.0358005E+01  -3.4554242E+05   1.1644732E+05  -4.3968235E+05  -1.3911483E+01  -5.7702362E-03  -1.0358005E+01  -2.9581783E+04  -4.9971531E+03  -2.3043095E+05   5.4086158E+01   3.9180630E-04  -9.7916263E+00  -3.2543144E+04   1.8029151E+01  -2.3796895E+05   5.4086158E+01   3.9180630E-04  -9.7916263E+00  -2.9583195E+04   5.0292677E+03  -2.3044266E+05   5.4086158E+01   3.9180630E-04  -9.7916263E+00  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005078E+01  -4.9977814E+01  -4.9501895E+01  -4.8604936E+01  -4.7308994E+01  -4.5636048E+01  -4.3612717E+01  -4.1265935E+01  -3.8627597E+01  -3.5735690E+01  -3.2616713E+01  -2.9298861E+01  -2.5801183E+01  -2.2144890E+01  -1.8341303E+01  -1.4408646E+01  -1.0358005E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005641E+01  -5.0004953E+01  -4.9970621E+01  -4.9468508E+01  -4.8542221E+01  -4.7228066E+01  -4.5538659E+01  -4.3484255E+01  -4.1094855E+01  -3.8413483E+01  -3.5510792E+01  -3.2398979E+01  -2.9097362E+01  -2.5619118E+01  -2.1990487E+01  -1.8221108E+01  -1.4339804E+01  -1.0358005E+01
    1.2060   5.7147749E+05   5.0894897E+05   5.7167030E+05   2.3240120E+05   2.4017676E+05   2.3241359E+05   3.6520608E+05   2.9781646E+05   3.6540012E+05   1.4654165E+04   2.1187518E+04   1.4654164E+04   3.4050996E+05   1.3115801E+05  -1.5034183E+04   2.9747547E+05  -1.0401029E-39  -1.4247492E+04   3.4069129E+05  -1.3122750E+05  -1.5034383E+04  -2.0677809E+02   8.7617836E+01  -1.4652444E+04   1.5989393E+04   2.1227549E-73  -1.3901448E+04  -2.0674906E+02  -8.7605535E+01  -1.4652444E+04  -3.4568326E+05  -1.1611075E+05  -4.4000898E+05  -1.3911103E+01  -5.7965433E-03  -1.0359691E+01  -3.0808729E+05   1.8179341E+02  -4.0510646E+05  -1.3911103E+01  -5.7965433E-03  -1.0359691E+01  -3.4582000E+05   1.1655318E+05  -4.4003501E+05  -1.3911103E+01  -5.7965433E-03  -1.0359691E+01  -2.9550839E+04  -4.9897426E+03  -2.3046077E+05   5.4086516E+01   3.8312832E-04  -9.7906209E+00  -3.2506645E+04   1.8423838E+01  -2.3796679E+05   5.4086516E+01   3.8312832E-04  -9.7906209E+00  -2.9552236E+04   5.0226354E+03  -2.3047238E+05   5.4086516E+01   3.8312832E-04  -9.7906209E+00  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005085E+01  -4.9978368E+01  -4.9502968E+01  -4.8606372E+01  -4.7310567E+01  -4.5637641E+01  -4.3614280E+01  -4.1267411E+01  -3.8629004E+01  -3.5737113E+01  -3.2618173E+01  -2.9300438E+01  -2.5802832E+01  -2.2146642E+01  -1.8343024E+01  -1.4410363E+01  -1.0359691E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005641E+01  -5.0004962E+01  -4.9971280E+01  -4.9469934E+01  -4.8543813E+01  -4.7229442E+01  -4.5540029E+01  -4.3485497E+01  -4.1096044E+01  -3.8414588E+01  -3.5511960E+01  -3.2400356E+01  -2.9098982E+01  -2.5620727E+01  -2.1992230E+01  -1.8222948E+01  -1.4341616E+01  -1.0359691E+01
    1.2090   5.7185838E+05   5.0945549E+05   5.7205244E+05   2.3242543E+05   2.4016838E+05   2.3243774E+05   3.6573089E+05   2.9844851E+05   3.6593001E+05   1.4654130E+04   2.1194390E+04   1.4654129E+04   3.4100397E+05   1.3133670E+05  -1.5034727E+04   2.9810821E+05  -1.2062998E-39  -1.4248194E+04   3.4119006E+05  -1.3140801E+05  -1.5034932E+04  -2.0480475E+02   8.6781673E+01  -1.4652442E+04   1.5998506E+04   2.4975335E-73  -1.3901437E+04  -2.0477554E+02  -8.6769298E+01  -1.4652442E+04  -3.4591136E+05  -1.1619979E+05  -4.4030097E+05  -1.3910722E+01  -5.8227876E-03  -1.0361380E+01  -3.0838495E+05   1.8191864E+02  -4.0551644E+05  -1.3910722E+01  -5.8227876E-03  -1.0361380E+01  -3.4604902E+05   1.1664270E+05  -4.4032777E+05  -1.3910722E+01  -5.8227876E-03  -1.0361380E+01  -2.9519677E+04  -4.9822822E+03  -2.3048936E+05   5.4086874E+01   3.7436161E-04  -9.7896138E+00  -3.2469933E+04   1.8818989E+01  -2.3796334E+05   5.4086874E+01   3.7436161E-04  -9.7896138E+00  -2.9521059E+04   5.0159549E+03  -2.3050087E+05   5.4086874E+01   3.7436161E-04  -9.7896138E+00  -5.0005583E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005643E+01  -5.0005092E+01  -4.9978919E+01  -4.9504040E+01  -4.8607806E+01  -4.7312140E+01  -4.5639233E+01  -4.3615842E+01  -4.1268888E+01  -3.8630414E+01  -3.5738538E+01  -3.2619636E+01  -2.9302019E+01  -2.5804484E+01  -2.2148395E+01  -1.8344747E+01  -1.4412083E+01  -1.0361380E+01  -5.0005585E+01  -5.0005652E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005653E+01  -5.0005641E+01  -5.0004971E+01  -4.9971939E+01  -4.9471364E+01  -4.8545410E+01  -4.7230822E+01  -4.5541401E+01  -4.3486740E+01  -4.1097235E+01  -3.8415702E+01  -3.5513133E+01  -3.2401737E+01  -2.9100604E+01  -2.5622340E+01  -2.1993974E+01  -1.8224793E+01  -1.4343432E+01  -1.0361380E+01
