
These predictions were generated by SubDyn on 13-Jun-2022 at 17:02:21.




    Time	      M1N1TDxss	      M2N1TDxss	      M2N2TDxss	       M1N1RDye	       M2N1RDye	       M2N2RDye	       IntfFXss	       IntfMYss
       s	            (m)	            (m)	            (m)	          (rad)	          (rad)	          (rad)	            (N)	           (Nm)
    9.4100	   0.000000E+00	   2.756379E-04	   6.965271E-03	   0.000000E+00	   5.311420E-04	   1.738332E-03	  -9.405895E+02	   5.642735E+03
    9.4200	   0.000000E+00	   2.759165E-04	   6.972360E-03	   0.000000E+00	   5.316794E-04	   1.740108E-03	  -9.415213E+02	   5.648437E+03
    9.4300	   0.000000E+00	   2.761987E-04	   6.979526E-03	   0.000000E+00	   5.322235E-04	   1.741901E-03	  -9.424702E+02	   5.654214E+03
    9.4400	   0.000000E+00	   2.764855E-04	   6.986794E-03	   0.000000E+00	   5.327763E-04	   1.743718E-03	  -9.434415E+02	   5.660089E+03
    9.4500	   0.000000E+00	   2.767775E-04	   6.994177E-03	   0.000000E+00	   5.333390E-04	   1.745561E-03	  -9.444379E+02	   5.666073E+03
    9.4600	   0.000000E+00	   2.770749E-04	   7.001676E-03	   0.000000E+00	   5.339118E-04	   1.747430E-03	  -9.454595E+02	   5.672168E+03
    9.4700	   0.000000E+00	   2.773770E-04	   7.009282E-03	   0.000000E+00	   5.344938E-04	   1.749324E-03	  -9.465041E+02	   5.678362E+03
    9.4800	   0.000000E+00	   2.776831E-04	   7.016974E-03	   0.000000E+00	   5.350832E-04	   1.751238E-03	  -9.475669E+02	   5.684636E+03
    9.4900	   0.000000E+00	   2.779917E-04	   7.024721E-03	   0.000000E+00	   5.356774E-04	   1.753165E-03	  -9.486415E+02	   5.690962E+03
    9.5000	   0.000000E+00	   2.783012E-04	   7.032490E-03	   0.000000E+00	   5.362734E-04	   1.755096E-03	  -9.497200E+02	   5.697305E+03
    9.5100	   0.000000E+00	   2.786100E-04	   7.040242E-03	   0.000000E+00	   5.368680E-04	   1.757024E-03	  -9.507946E+02	   5.703631E+03
    9.5200	   0.000000E+00	   2.789165E-04	   7.047944E-03	   0.000000E+00	   5.374582E-04	   1.758940E-03	  -9.518577E+02	   5.709906E+03
    9.5300	   0.000000E+00	   2.792193E-04	   7.055564E-03	   0.000000E+00	   5.380415E-04	   1.760837E-03	  -9.529028E+02	   5.716103E+03
    9.5400	   0.000000E+00	   2.795175E-04	   7.063082E-03	   0.000000E+00	   5.386159E-04	   1.762711E-03	  -9.539255E+02	   5.722202E+03
    9.5500	   0.000000E+00	   2.798106E-04	   7.070488E-03	   0.000000E+00	   5.391806E-04	   1.764559E-03	  -9.549237E+02	   5.728194E+03
    9.5600	   0.000000E+00	   2.800985E-04	   7.077782E-03	   0.000000E+00	   5.397356E-04	   1.766382E-03	  -9.558977E+02	   5.734080E+03
    9.5700	   0.000000E+00	   2.803820E-04	   7.084975E-03	   0.000000E+00	   5.402821E-04	   1.768181E-03	  -9.568502E+02	   5.739873E+03
    9.5800	   0.000000E+00	   2.806619E-04	   7.092092E-03	   0.000000E+00	   5.408219E-04	   1.769963E-03	  -9.577862E+02	   5.745594E+03
    9.5900	   0.000000E+00	   2.809396E-04	   7.099161E-03	   0.000000E+00	   5.413576E-04	   1.771734E-03	  -9.587125E+02	   5.751272E+03
    9.6000	   0.000000E+00	   2.812168E-04	   7.106217E-03	   0.000000E+00	   5.418922E-04	   1.773503E-03	  -9.596365E+02	   5.756940E+03
    9.6100	   0.000000E+00	   2.814951E-04	   7.113297E-03	   0.000000E+00	   5.424288E-04	   1.775276E-03	  -9.605659E+02	   5.762632E+03
    9.6200	   0.000000E+00	   2.817759E-04	   7.120433E-03	   0.000000E+00	   5.429702E-04	   1.777063E-03	  -9.615081E+02	   5.768380E+03
    9.6300	   0.000000E+00	   2.820605E-04	   7.127653E-03	   0.000000E+00	   5.435189E-04	   1.778868E-03	  -9.624687E+02	   5.774208E+03
    9.6400	   0.000000E+00	   2.823497E-04	   7.134974E-03	   0.000000E+00	   5.440764E-04	   1.780697E-03	  -9.634518E+02	   5.780134E+03
    9.6500	   0.000000E+00	   2.826440E-04	   7.142406E-03	   0.000000E+00	   5.446434E-04	   1.782552E-03	  -9.644587E+02	   5.786164E+03
    9.6600	   0.000000E+00	   2.829431E-04	   7.149945E-03	   0.000000E+00	   5.452196E-04	   1.784430E-03	  -9.654887E+02	   5.792295E+03
    9.6700	   0.000000E+00	   2.832464E-04	   7.157577E-03	   0.000000E+00	   5.458038E-04	   1.786330E-03	  -9.665387E+02	   5.798513E+03
    9.6800	   0.000000E+00	   2.835529E-04	   7.165278E-03	   0.000000E+00	   5.463940E-04	   1.788246E-03	  -9.676033E+02	   5.804795E+03
    9.6900	   0.000000E+00	   2.838612E-04	   7.173018E-03	   0.000000E+00	   5.469875E-04	   1.790171E-03	  -9.686759E+02	   5.811112E+03
    9.7000	   0.000000E+00	   2.841696E-04	   7.180763E-03	   0.000000E+00	   5.475814E-04	   1.792097E-03	  -9.697491E+02	   5.817432E+03
    9.7100	   0.000000E+00	   2.844767E-04	   7.188477E-03	   0.000000E+00	   5.481728E-04	   1.794016E-03	  -9.708154E+02	   5.823721E+03
    9.7200	   0.000000E+00	   2.847811E-04	   7.196131E-03	   0.000000E+00	   5.487589E-04	   1.795921E-03	  -9.718680E+02	   5.829951E+03
    9.7300	   0.000000E+00	   2.850815E-04	   7.203699E-03	   0.000000E+00	   5.493377E-04	   1.797806E-03	  -9.729017E+02	   5.836098E+03
    9.7400	   0.000000E+00	   2.853773E-04	   7.211166E-03	   0.000000E+00	   5.499076E-04	   1.799669E-03	  -9.739133E+02	   5.842149E+03
    9.7500	   0.000000E+00	   2.856683E-04	   7.218525E-03	   0.000000E+00	   5.504684E-04	   1.801506E-03	  -9.749016E+02	   5.848098E+03
    9.7600	   0.000000E+00	   2.859546E-04	   7.225783E-03	   0.000000E+00	   5.510203E-04	   1.803321E-03	  -9.758679E+02	   5.853951E+03
    9.7700	   0.000000E+00	   2.862371E-04	   7.232955E-03	   0.000000E+00	   5.515649E-04	   1.805115E-03	  -9.768159E+02	   5.859724E+03
    9.7800	   0.000000E+00	   2.865167E-04	   7.240066E-03	   0.000000E+00	   5.521042E-04	   1.806896E-03	  -9.777510E+02	   5.865440E+03
    9.7900	   0.000000E+00	   2.867950E-04	   7.247146E-03	   0.000000E+00	   5.526408E-04	   1.808670E-03	  -9.786799E+02	   5.871130E+03
    9.8000	   0.000000E+00	   2.870734E-04	   7.254229E-03	   0.000000E+00	   5.531777E-04	   1.810444E-03	  -9.796097E+02	   5.876823E+03
    9.8100	   0.000000E+00	   2.873534E-04	   7.261347E-03	   0.000000E+00	   5.537177E-04	   1.812226E-03	  -9.805478E+02	   5.882553E+03
    9.8200	   0.000000E+00	   2.876364E-04	   7.268531E-03	   0.000000E+00	   5.542632E-04	   1.814024E-03	  -9.815004E+02	   5.888346E+03
    9.8300	   0.000000E+00	   2.879233E-04	   7.275802E-03	   0.000000E+00	   5.548163E-04	   1.815841E-03	  -9.824721E+02	   5.894223E+03
    9.8400	   0.000000E+00	   2.882148E-04	   7.283173E-03	   0.000000E+00	   5.553780E-04	   1.817681E-03	  -9.834658E+02	   5.900195E+03
    9.8500	   0.000000E+00	   2.885110E-04	   7.290648E-03	   0.000000E+00	   5.559487E-04	   1.819545E-03	  -9.844820E+02	   5.906266E+03
    9.8600	   0.000000E+00	   2.888116E-04	   7.298219E-03	   0.000000E+00	   5.565277E-04	   1.821431E-03	  -9.855188E+02	   5.912426E+03
    9.8700	   0.000000E+00	   2.891157E-04	   7.305868E-03	   0.000000E+00	   5.571134E-04	   1.823336E-03	  -9.865724E+02	   5.918660E+03
    9.8800	   0.000000E+00	   2.894223E-04	   7.313571E-03	   0.000000E+00	   5.577038E-04	   1.825252E-03	  -9.876372E+02	   5.924943E+03
    9.8900	   0.000000E+00	   2.897299E-04	   7.321297E-03	   0.000000E+00	   5.582961E-04	   1.827173E-03	  -9.887066E+02	   5.931246E+03
    9.9000	   0.000000E+00	   2.900370E-04	   7.329013E-03	   0.000000E+00	   5.588876E-04	   1.829093E-03	  -9.897734E+02	   5.937538E+03
    9.9100	   0.000000E+00	   2.903423E-04	   7.336688E-03	   0.000000E+00	   5.594755E-04	   1.831003E-03	  -9.908309E+02	   5.943789E+03
    9.9200	   0.000000E+00	   2.906445E-04	   7.344295E-03	   0.000000E+00	   5.600576E-04	   1.832897E-03	  -9.918732E+02	   5.949974E+03
    9.9300	   0.000000E+00	   2.909427E-04	   7.351813E-03	   0.000000E+00	   5.606320E-04	   1.834771E-03	  -9.928962E+02	   5.956074E+03
    9.9400	   0.000000E+00	   2.912364E-04	   7.359233E-03	   0.000000E+00	   5.611979E-04	   1.836622E-03	  -9.938976E+02	   5.962080E+03
    9.9500	   0.000000E+00	   2.915256E-04	   7.366553E-03	   0.000000E+00	   5.617553E-04	   1.838451E-03	  -9.948773E+02	   5.967992E+03
    9.9600	   0.000000E+00	   2.918106E-04	   7.373782E-03	   0.000000E+00	   5.623048E-04	   1.840259E-03	  -9.958378E+02	   5.973819E+03
    9.9700	   0.000000E+00	   2.920924E-04	   7.380940E-03	   0.000000E+00	   5.628482E-04	   1.842050E-03	  -9.967830E+02	   5.979580E+03
    9.9800	   0.000000E+00	   2.923722E-04	   7.388053E-03	   0.000000E+00	   5.633876E-04	   1.843831E-03	  -9.977185E+02	   5.985299E+03
    9.9900	   0.000000E+00	   2.926512E-04	   7.395150E-03	   0.000000E+00	   5.639257E-04	   1.845609E-03	  -9.986512E+02	   5.991005E+03
   10.0000	   0.000000E+00	   2.929309E-04	   7.402263E-03	   0.000000E+00	   5.644651E-04	   1.847390E-03	  -9.995879E+02	   5.996728E+03
   10.0100	   0.000000E+00	   2.932024E-04	   7.409393E-03	   0.000000E+00	   5.649954E-04	   1.849126E-03	  -1.000163E+03	   6.002185E+03
   10.0200	   0.000000E+00	   2.935118E-04	   7.416063E-03	   0.000000E+00	   5.655808E-04	   1.850641E-03	  -1.001740E+03	   6.008654E+03
   10.0300	   0.000000E+00	   2.938148E-04	   7.421636E-03	   0.000000E+00	   5.661416E-04	   1.851820E-03	  -1.003852E+03	   6.015094E+03
   10.0400	   0.000000E+00	   2.939868E-04	   7.425848E-03	   0.000000E+00	   5.664734E-04	   1.852823E-03	  -1.004365E+03	   6.018478E+03
   10.0500	   0.000000E+00	   2.940481E-04	   7.428159E-03	   0.000000E+00	   5.666023E-04	   1.853438E-03	  -1.004037E+03	   6.019469E+03
   10.0600	   0.000000E+00	   2.940754E-04	   7.428088E-03	   0.000000E+00	   5.666454E-04	   1.853362E-03	  -1.004573E+03	   6.020049E+03
   10.0700	   0.000000E+00	   2.940081E-04	   7.425840E-03	   0.000000E+00	   5.665076E-04	   1.852778E-03	  -1.004689E+03	   6.018644E+03
   10.0800	   0.000000E+00	   2.937882E-04	   7.421863E-03	   0.000000E+00	   5.661017E-04	   1.851944E-03	  -1.003066E+03	   6.013784E+03
   10.0900	   0.000000E+00	   2.935135E-04	   7.416340E-03	   0.000000E+00	   5.655871E-04	   1.850726E-03	  -1.001423E+03	   6.007901E+03
   10.1000	   0.000000E+00	   2.932566E-04	   7.409703E-03	   0.000000E+00	   5.650867E-04	   1.849118E-03	  -1.000808E+03	   6.002691E+03
   10.1100	   0.000000E+00	   2.929592E-04	   7.402902E-03	   0.000000E+00	   5.645190E-04	   1.847538E-03	  -9.995300E+02	   5.996515E+03
   10.1200	   0.000000E+00	   2.926305E-04	   7.396698E-03	   0.000000E+00	   5.639086E-04	   1.846209E-03	  -9.973237E+02	   5.989512E+03
   10.1300	   0.000000E+00	   2.923926E-04	   7.391441E-03	   0.000000E+00	   5.634569E-04	   1.845003E-03	  -9.962356E+02	   5.984654E+03
   10.1400	   0.000000E+00	   2.922668E-04	   7.387667E-03	   0.000000E+00	   5.632050E-04	   1.844049E-03	  -9.962840E+02	   5.982315E+03
   10.1500	   0.000000E+00	   2.921792E-04	   7.386024E-03	   0.000000E+00	   5.630425E-04	   1.843699E-03	  -9.956987E+02	   5.980538E+03
   10.1600	   0.000000E+00	   2.921634E-04	   7.386588E-03	   0.000000E+00	   5.630245E-04	   1.843909E-03	  -9.950909E+02	   5.980179E+03
   10.1700	   0.000000E+00	   2.922985E-04	   7.389039E-03	   0.000000E+00	   5.632740E-04	   1.844424E-03	  -9.961018E+02	   5.983224E+03
   10.1800	   0.000000E+00	   2.925246E-04	   7.393261E-03	   0.000000E+00	   5.636932E-04	   1.845323E-03	  -9.976651E+02	   5.988161E+03
   10.1900	   0.000000E+00	   2.927537E-04	   7.399014E-03	   0.000000E+00	   5.641373E-04	   1.846704E-03	  -9.983212E+02	   5.992864E+03
   10.2000	   0.000000E+00	   2.930237E-04	   7.405509E-03	   0.000000E+00	   5.646569E-04	   1.848241E-03	  -9.992851E+02	   5.998440E+03
   10.2100	   0.000000E+00	   2.933537E-04	   7.411932E-03	   0.000000E+00	   5.652722E-04	   1.849637E-03	  -1.001392E+03	   6.005475E+03
   10.2200	   0.000000E+00	   2.936374E-04	   7.417856E-03	   0.000000E+00	   5.658065E-04	   1.850965E-03	  -1.002922E+03	   6.011384E+03
   10.2300	   0.000000E+00	   2.938193E-04	   7.422768E-03	   0.000000E+00	   5.661635E-04	   1.852171E-03	  -1.003200E+03	   6.014925E+03
   10.2400	   0.000000E+00	   2.939593E-04	   7.425925E-03	   0.000000E+00	   5.664303E-04	   1.852901E-03	  -1.003814E+03	   6.017744E+03
   10.2500	   0.000000E+00	   2.940495E-04	   7.426998E-03	   0.000000E+00	   5.665895E-04	   1.853066E-03	  -1.004785E+03	   6.019669E+03
   10.2600	   0.000000E+00	   2.940029E-04	   7.426139E-03	   0.000000E+00	   5.665032E-04	   1.852884E-03	  -1.004415E+03	   6.018527E+03
   10.2700	   0.000000E+00	   2.938399E-04	   7.423400E-03	   0.000000E+00	   5.662049E-04	   1.852332E-03	  -1.003086E+03	   6.014867E+03
   10.2800	   0.000000E+00	   2.936504E-04	   7.418842E-03	   0.000000E+00	   5.658402E-04	   1.851254E-03	  -1.002415E+03	   6.010914E+03
   10.2900	   0.000000E+00	   2.934203E-04	   7.413048E-03	   0.000000E+00	   5.653940E-04	   1.849861E-03	  -1.001751E+03	   6.006181E+03
   10.3000	   0.000000E+00	   2.931110E-04	   7.406812E-03	   0.000000E+00	   5.648145E-04	   1.848484E-03	  -9.999009E+02	   5.999593E+03
   10.3100	   0.000000E+00	   2.928039E-04	   7.400618E-03	   0.000000E+00	   5.642391E-04	   1.847116E-03	  -9.980959E+02	   5.993116E+03
   10.3200	   0.000000E+00	   2.925783E-04	   7.394943E-03	   0.000000E+00	   5.638017E-04	   1.845753E-03	  -9.974822E+02	   5.988605E+03
   10.3300	   0.000000E+00	   2.923957E-04	   7.390557E-03	   0.000000E+00	   5.634503E-04	   1.844716E-03	  -9.968458E+02	   5.984933E+03
   10.3400	   0.000000E+00	   2.922433E-04	   7.387995E-03	   0.000000E+00	   5.631715E-04	   1.844200E-03	  -9.956430E+02	   5.981712E+03
   10.3500	   0.000000E+00	   2.922046E-04	   7.387293E-03	   0.000000E+00	   5.630999E-04	   1.844052E-03	  -9.954043E+02	   5.981011E+03
   10.3600	   0.000000E+00	   2.922952E-04	   7.388471E-03	   0.000000E+00	   5.632612E-04	   1.844249E-03	  -9.963748E+02	   5.983167E+03
   10.3700	   0.000000E+00	   2.924351E-04	   7.391618E-03	   0.000000E+00	   5.635276E-04	   1.844976E-03	  -9.970111E+02	   5.986160E+03
   10.3800	   0.000000E+00	   2.926159E-04	   7.396381E-03	   0.000000E+00	   5.638811E-04	   1.846137E-03	  -9.974071E+02	   5.989872E+03
   10.3900	   0.000000E+00	   2.928861E-04	   7.402054E-03	   0.000000E+00	   5.643901E-04	   1.847412E-03	  -9.988911E+02	   5.995619E+03
   10.4000	   0.000000E+00	   2.931936E-04	   7.408127E-03	   0.000000E+00	   5.649647E-04	   1.848741E-03	  -1.000791E+03	   6.002164E+03
   10.4100	   0.000000E+00	   2.934475E-04	   7.414167E-03	   0.000000E+00	   5.654525E-04	   1.850164E-03	  -1.001706E+03	   6.007339E+03
   10.4200	   0.000000E+00	   2.936613E-04	   7.419435E-03	   0.000000E+00	   5.658656E-04	   1.851421E-03	  -1.002371E+03	   6.011646E+03
   10.4300	   0.000000E+00	   2.938614E-04	   7.423249E-03	   0.000000E+00	   5.662376E-04	   1.852242E-03	  -1.003683E+03	   6.015848E+03
   10.4400	   0.000000E+00	   2.939766E-04	   7.425388E-03	   0.000000E+00	   5.664510E-04	   1.852696E-03	  -1.004446E+03	   6.018203E+03
   10.4500	   0.000000E+00	   2.939621E-04	   7.425753E-03	   0.000000E+00	   5.664325E-04	   1.852841E-03	  -1.003918E+03	   6.017655E+03
   10.4600	   0.000000E+00	   2.938789E-04	   7.424130E-03	   0.000000E+00	   5.662773E-04	   1.852488E-03	  -1.003377E+03	   6.015786E+03
   10.4700	   0.000000E+00	   2.937535E-04	   7.420644E-03	   0.000000E+00	   5.660297E-04	   1.851625E-03	  -1.003210E+03	   6.013207E+03
   10.4800	   0.000000E+00	   2.935366E-04	   7.415857E-03	   0.000000E+00	   5.656180E-04	   1.850527E-03	  -1.002154E+03	   6.008600E+03
   10.4900	   0.000000E+00	   2.932502E-04	   7.410268E-03	   0.000000E+00	   5.650838E-04	   1.849311E-03	  -1.000333E+03	   6.002459E+03
   10.5000	   0.000000E+00	   2.929851E-04	   7.404258E-03	   0.000000E+00	   5.645784E-04	   1.847919E-03	  -9.991863E+02	   5.996973E+03
   10.5100	   0.000000E+00	   2.927528E-04	   7.398490E-03	   0.000000E+00	   5.641290E-04	   1.846539E-03	  -9.984882E+02	   5.992274E+03
   10.5200	   0.000000E+00	   2.925208E-04	   7.393729E-03	   0.000000E+00	   5.636932E-04	   1.845480E-03	  -9.971699E+02	   5.987425E+03
   10.5300	   0.000000E+00	   2.923426E-04	   7.390358E-03	   0.000000E+00	   5.633623E-04	   1.844757E-03	  -9.960026E+02	   5.983708E+03
   10.5400	   0.000000E+00	   2.922830E-04	   7.388563E-03	   0.000000E+00	   5.632428E-04	   1.844303E-03	  -9.960516E+02	   5.982669E+03
   10.5500	   0.000000E+00	   2.923057E-04	   7.388650E-03	   0.000000E+00	   5.632805E-04	   1.844286E-03	  -9.964343E+02	   5.983318E+03
   10.5600	   0.000000E+00	   2.923728E-04	   7.390708E-03	   0.000000E+00	   5.634154E-04	   1.844809E-03	  -9.964100E+02	   5.984710E+03
   10.5700	   0.000000E+00	   2.925272E-04	   7.394357E-03	   0.000000E+00	   5.637117E-04	   1.845667E-03	  -9.970212E+02	   5.987985E+03
   10.5800	   0.000000E+00	   2.927738E-04	   7.399148E-03	   0.000000E+00	   5.641714E-04	   1.846708E-03	  -9.986139E+02	   5.993311E+03
   10.5900	   0.000000E+00	   2.930322E-04	   7.404759E-03	   0.000000E+00	   5.646609E-04	   1.847986E-03	  -9.998939E+02	   5.998733E+03
   10.6000	   0.000000E+00	   2.932698E-04	   7.410633E-03	   0.000000E+00	   5.651202E-04	   1.849388E-03	  -1.000625E+03	   6.003567E+03
   10.6100	   0.000000E+00	   2.935176E-04	   7.415994E-03	   0.000000E+00	   5.655893E-04	   1.850608E-03	  -1.001869E+03	   6.008727E+03
   10.6200	   0.000000E+00	   2.937421E-04	   7.420327E-03	   0.000000E+00	   5.660073E-04	   1.851546E-03	  -1.003302E+03	   6.013446E+03
   10.6300	   0.000000E+00	   2.938684E-04	   7.423359E-03	   0.000000E+00	   5.662504E-04	   1.852263E-03	  -1.003718E+03	   6.015932E+03
   10.6400	   0.000000E+00	   2.939063E-04	   7.424723E-03	   0.000000E+00	   5.663292E-04	   1.852623E-03	  -1.003549E+03	   6.016527E+03
   10.6500	   0.000000E+00	   2.938976E-04	   7.424145E-03	   0.000000E+00	   5.663076E-04	   1.852456E-03	  -1.003732E+03	   6.016317E+03
   10.6600	   0.000000E+00	   2.938101E-04	   7.421803E-03	   0.000000E+00	   5.661362E-04	   1.851882E-03	  -1.003545E+03	   6.014460E+03
   10.6700	   0.000000E+00	   2.936178E-04	   7.418058E-03	   0.000000E+00	   5.657776E-04	   1.851068E-03	  -1.002297E+03	   6.010272E+03
   10.6800	   0.000000E+00	   2.933830E-04	   7.413169E-03	   0.000000E+00	   5.653355E-04	   1.849973E-03	  -1.000996E+03	   6.005279E+03
   10.6900	   0.000000E+00	   2.931535E-04	   7.407565E-03	   0.000000E+00	   5.648927E-04	   1.848641E-03	  -1.000243E+03	   6.000574E+03
   10.7000	   0.000000E+00	   2.929052E-04	   7.401972E-03	   0.000000E+00	   5.644199E-04	   1.847348E-03	  -9.991309E+02	   5.995420E+03
   10.7100	   0.000000E+00	   2.926529E-04	   7.396994E-03	   0.000000E+00	   5.639486E-04	   1.846259E-03	  -9.975752E+02	   5.990096E+03
   10.7200	   0.000000E+00	   2.924716E-04	   7.392979E-03	   0.000000E+00	   5.636043E-04	   1.845338E-03	  -9.967510E+02	   5.986404E+03
   10.7300	   0.000000E+00	   2.923769E-04	   7.390337E-03	   0.000000E+00	   5.634172E-04	   1.844683E-03	  -9.966667E+02	   5.984621E+03
   10.7400	   0.000000E+00	   2.923302E-04	   7.389479E-03	   0.000000E+00	   5.633307E-04	   1.844502E-03	  -9.963508E+02	   5.983707E+03
   10.7500	   0.000000E+00	   2.923508E-04	   7.390435E-03	   0.000000E+00	   5.633765E-04	   1.844765E-03	  -9.961639E+02	   5.984155E+03
   10.7600	   0.000000E+00	   2.924792E-04	   7.392961E-03	   0.000000E+00	   5.636162E-04	   1.845317E-03	  -9.969941E+02	   5.986991E+03
   10.7700	   0.000000E+00	   2.926756E-04	   7.396870E-03	   0.000000E+00	   5.639835E-04	   1.846175E-03	  -9.982008E+02	   5.991228E+03
   10.7800	   0.000000E+00	   2.928843E-04	   7.401868E-03	   0.000000E+00	   5.643849E-04	   1.847356E-03	  -9.989505E+02	   5.995547E+03
   10.7900	   0.000000E+00	   2.931188E-04	   7.407328E-03	   0.000000E+00	   5.648339E-04	   1.848633E-03	  -9.998954E+02	   6.000408E+03
   10.8000	   0.000000E+00	   2.933804E-04	   7.412611E-03	   0.000000E+00	   5.653241E-04	   1.849801E-03	  -1.001441E+03	   6.005936E+03
   10.8100	   0.000000E+00	   2.936014E-04	   7.417308E-03	   0.000000E+00	   5.657413E-04	   1.850862E-03	  -1.002581E+03	   6.010516E+03
   10.8200	   0.000000E+00	   2.937455E-04	   7.420989E-03	   0.000000E+00	   5.660215E-04	   1.851750E-03	  -1.002933E+03	   6.013353E+03
   10.8300	   0.000000E+00	   2.938423E-04	   7.423148E-03	   0.000000E+00	   5.662055E-04	   1.852247E-03	  -1.003364E+03	   6.015282E+03
   10.8400	   0.000000E+00	   2.938843E-04	   7.423566E-03	   0.000000E+00	   5.662786E-04	   1.852298E-03	  -1.003857E+03	   6.016149E+03
   10.8500	   0.000000E+00	   2.938243E-04	   7.422350E-03	   0.000000E+00	   5.661660E-04	   1.852028E-03	  -1.003474E+03	   6.014769E+03
   10.8600	   0.000000E+00	   2.936782E-04	   7.419603E-03	   0.000000E+00	   5.658949E-04	   1.851441E-03	  -1.002466E+03	   6.011552E+03
   10.8700	   0.000000E+00	   2.935016E-04	   7.415490E-03	   0.000000E+00	   5.655568E-04	   1.850479E-03	  -1.001756E+03	   6.007853E+03
   10.8800	   0.000000E+00	   2.932930E-04	   7.410499E-03	   0.000000E+00	   5.651558E-04	   1.849300E-03	  -1.000996E+03	   6.003532E+03
   10.8900	   0.000000E+00	   2.930398E-04	   7.405254E-03	   0.000000E+00	   5.646795E-04	   1.848128E-03	  -9.995748E+02	   5.998176E+03
