
Predictions were generated on 05-Feb-2026 at 19:16:44 using OpenFAST, compiled on Feb  5 2026 at 18:16:28 as a 64-bit application using double precision at commit HEAD-HASH-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn

Description from the FAST input file: NREL Wind Turbine Modeling Workshop Simulation

Time	ConvIter	ConvError	NumUJac	OoPDefl1	IPDefl1	BldPitch1	Azimuth	RotSpeed	GenSpeed	TTDspFA	TTDspSS	RootMyc1	RotThrust	RotTorq	RotPwr	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt
   18.6000	3.00000000	0.316596561E-5	0.00000000	2.22466397	-0.358570307	0.00000000	0.290246457	0.321073644E-1	0.00000000	2.55028963	0.480728671E-1	6120.43652	1254.71118	4416.13428	14.8482590	4927.60205	200.446503	-6926.11621	-11857.4336	429395.656	337.995819
   18.6500	3.00000000	0.382757980E-5	0.00000000	2.19832778	-0.354920655	0.00000000	0.293694764	-0.918027759E-2	0.00000000	2.48943520	0.417930260E-1	6146.97510	1221.60510	4441.48096	-4.26984596	4797.36035	188.625992	-6911.59180	-10833.7646	418546.188	284.521942
   18.7000	3.00000000	0.446799231E-5	0.00000000	2.18141294	-0.344652176	0.00000000	0.284774691	-0.501107536E-1	0.00000000	2.40171957	0.345770344E-1	6229.59717	1189.53198	4279.76416	-22.4584293	4611.61865	170.253006	-6896.83838	-9481.38965	403087.188	198.471649
   18.7500	3.00000000	0.483352960E-5	0.00000000	2.18032503	-0.329419941	0.00000000	0.263850003	-0.889701024E-1	0.00000000	2.28819942	0.265224297E-1	6303.28174	1153.42004	3937.60791	-36.6864052	4376.83789	145.911942	-6881.19238	-7829.25439	383324.688	90.4450760
   18.8000	3.00000000	0.477377580E-5	0.00000000	2.19933176	-0.310791790	0.00000000	0.231797427	-0.124065526	0.00000000	2.15024948	0.177547317E-1	6301.12207	1106.74304	3429.39087	-44.5550308	4101.11523	116.350204	-6863.67041	-5915.84277	359643.906	-25.2443428
   18.8500	3.00000000	0.426420002E-5	0.00000000	2.23687673	-0.289823264	0.00000000	0.189986736	-0.153814748	0.00000000	1.98950350	0.842338707E-2	6175.43018	1044.31665	2776.88452	-44.7285080	3790.61377	82.3937149	-6843.62793	-3786.22656	332403.500	-133.559189
   18.9000	3.00000000	0.340000838E-5	0.00000000	2.28351998	-0.266781032	0.00000000	0.140235960	-0.176820680	0.00000000	1.80780089	-0.130341493E-2	5911.51465	964.477356	2008.52942	-37.1911736	3447.35474	44.9651756	-6821.10107	-1491.68848	301868.406	-221.809479
   18.9500	3.00000000	0.241261114E-5	0.00000000	2.32243109	-0.241098568	0.00000000	0.847453177E-1	-0.191944107	0.00000000	1.60714900	-0.112444106E-1	5529.70996	869.740906	1158.38513	-23.2839336	3069.90869	5.15442896	-6796.72754	909.334656	268226.094	-281.945068
   19.0000	3.00000000	0.197448685E-5	0.00000000	2.33243489	-0.211602896	0.00000000	0.260064695E-1	-0.198395908	0.00000000	1.38971007	-0.212108810E-1	5074.93604	765.737000	264.696503	-5.49932671	2656.53149	-35.7479134	-6771.45264	3351.33423	231673.281	-311.411224
   19.0500	3.00000000	0.298238592E-5	0.00000000	2.29266715	-0.176979572	0.00000000	359.966675	-0.195841044	0.00000000	1.15780628	-0.310117137E-1	4597.20459	658.958191	-632.002747	12.9613819	2208.63135	-76.3110504	-6746.32422	5764.35303	192514.094	-312.362457
   19.1000	3.00000000	0.492244817E-5	0.00000000	2.18730950	-0.136351690	0.00000000	359.909454	-0.184465691	0.00000000	0.913934767	-0.404577702E-1	4129.82715	554.314453	-1491.17175	28.8052654	1732.29871	-115.104561	-6722.47070	8078.75537	151205.047	-289.672791
   19.1500	3.00000000	0.724015126E-5	0.00000000	2.00884819	-0.897770822E-1	0.00000000	359.856873	-0.164953038	0.00000000	0.660772026	-0.493657663E-1	3673.43213	453.471832	-2274.59326	39.2909660	1237.03760	-150.847900	-6701.12549	10230.1943	108320.383	-248.689377
   19.2000	3.00000000	0.958118653E-5	0.00000000	1.75883114	-0.384676829E-1	0.00000000	359.811249	-0.138365075	0.00000000	0.401154786	-0.575620569E-1	3192.37891	354.529541	-2948.30908	42.7196960	732.759277	-182.493439	-6683.55225	12162.7090	64465.7383	-193.684174
   19.2500	3.00000000	0.115484900E-4	0.00000000	1.44596350	0.153680863E-1	0.00000000	359.774475	-0.105997100	0.00000000	0.138028860	-0.648866668E-1	2626.01099	253.022873	-3483.90796	38.6713448	227.158859	-209.213791	-6670.86670	13829.1455	20198.1016	-127.489822
   19.3000	3.00000000	0.127448575E-4	0.00000000	1.08231318	0.689982995E-1	0.00000000	359.748138	-0.692832097E-1	0.00000000	-0.125629872	-0.711976141E-1	1911.51721	143.797760	-3859.28589	28.0003586	-274.905640	-230.326965	-6663.90332	15189.8281	-24002.0977	-52.2159081
   19.3500	3.00000000	0.128980482E-4	0.00000000	0.679081798	0.119758479	0.00000000	359.733215	-0.297698416E-1	0.00000000	-0.386904567	-0.763753504E-1	1010.00665	23.0898933	-4059.18359	12.6544666	-770.033386	-245.233139	-6663.26270	16211.5225	-67704.2812	29.4753723
   19.4000	3.00000000	0.119413453E-4	0.00000000	0.243580431	0.165527120	0.00000000	359.730377	0.108927684E-1	0.00000000	-0.643014789	-0.803269446E-1	-74.6725998	-109.858963	-4075.67700	-4.64907598	-1254.35767	-253.427856	-6669.50879	16868.4121	-110483.844	113.209503
   19.4500	3.00000000	0.100104626E-4	0.00000000	-0.221415296	0.204928964	0.00000000	359.739716	0.509911217E-1	0.00000000	-0.891363502	-0.829897374E-1	-1292.35767	-252.152924	-3908.54346	-20.8707523	-1722.75476	-254.600327	-6683.30762	17145.2812	-151905.078	192.443481
   19.5000	3.00000000	0.739940788E-5	0.00000000	-0.715700150	0.237242669	0.00000000	359.760742	0.888176709E-1	0.00000000	-1.12954652	-0.843342245E-1	-2559.98682	-397.783051	-3565.34961	-33.1611938	-2169.74683	-248.757690	-6705.30420	17041.2070	-191545.969	259.036041
   19.5500	3.00000000	0.125662591E-7	0.00000000	-1.23788917	0.262110382	0.00000000	359.792572	0.122731872	0.00000000	-1.35533226	-0.843657628E-1	-3786.67114	-539.223145	-3061.23950	-39.3444328	-2591.16479	-236.288406	-6735.73682	16571.3926	-229040.234	304.805389
   19.6000	3.00000000	0.536498561E-7	0.00000000	-1.78144300	0.279211253	0.00000000	359.833801	0.151200265	0.00000000	-1.56663013	-0.831249207E-1	-4900.38770	-669.592896	-2418.50806	-38.2938232	-2984.96021	-217.916275	-6773.99219	15765.8076	-264094.781	323.649475
   19.6500	3.00000000	0.118950567E-6	0.00000000	-2.33215833	0.288060904	0.00000000	359.882568	0.172847196	0.00000000	-1.76146877	-0.806861371E-1	-5865.96533	-784.653564	-1665.97876	-30.1550770	-3350.25366	-194.576782	-6818.36084	14665.4961	-296460.156	313.483429
   19.7000	3.00000000	0.211504613E-6	0.00000000	-2.86827874	0.288038135	0.00000000	359.936646	0.186550468	0.00000000	-1.93799603	-0.771545842E-1	-6688.05176	-883.871826	-838.022278	-16.3712006	-3685.21240	-167.302368	-6866.16260	13318.8564	-325872.562	277.211670
   19.7500	3.00000000	0.280511529E-6	0.00000000	-3.36336637	0.278641820	0.00000000	359.993561	0.191575348	0.00000000	-2.09450650	-0.726613551E-1	-7399.08057	-970.059692	26.9806385	0.541278124	-3985.45605	-137.187149	-6914.20703	11779.7764	-352013.750	222.255798
   19.8000	3.00000000	0.281508278E-6	0.00000000	-3.79100251	0.259881318	0.00000000	0.506237149E-1	0.187690467	0.00000000	-2.22948599	-0.673573464E-1	-8038.10742	-1047.64307	888.756348	17.4684162	-4244.46045	-105.423843	-6959.35010	10107.4502	-374528.906	158.732422
   19.8500	3.00000000	0.545843591E-6	0.00000000	-4.12970781	0.232642591	0.00000000	0.105231158	0.175200582	0.00000000	-2.34165859	-0.614063405E-1	-8629.22852	-1120.23364	1707.55469	31.3284416	-4455.95752	-73.3335800	-6998.86768	8365.84570	-393099.406	96.9255447
   19.9000	3.00000000	0.126074769E-5	0.00000000	-4.36647129	0.198874936	0.00000000	0.154895827	0.154874459	0.00000000	-2.43002152	-0.549778193E-1	-9167.39551	-1188.54578	2446.40381	39.6767960	-4616.77490	-42.3062630	-7030.56152	6620.73779	-407525.719	44.9208603
   19.9500	3.00000000	0.239950691E-5	0.00000000	-4.49787521	0.161503330	0.00000000	0.197426304	0.127811477	0.00000000	-2.49385953	-0.482398607E-1	-9615.91113	-1249.57263	3072.83472	41.1280060	-4728.08301	-13.6431904	-7052.73975	4934.22070	-417762.875	7.08959246
   20.0000	3.00000000	0.396016094E-5	0.00000000	-4.52866411	0.124063142	0.00000000	0.230994761	0.953233615E-1	0.00000000	-2.53273058	-0.413523801E-1	-9915.82129	-1297.37134	3560.02173	35.5369873	-4794.09766	11.6159544	-7064.27979	3358.97437	-423882.031	-16.2725124
   20.0500	3.00000000	0.584979580E-5	0.00000000	-4.46842289	0.901402831E-1	0.00000000	0.254190326	0.588737279E-1	0.00000000	-2.54643393	-0.344608240E-1	-10004.0449	-1325.10339	3887.55225	23.9677010	-4819.03516	32.7739296	-7064.80811	1935.16345	-425981.000	-28.1983738
   20.1000	3.00000000	0.787818317E-5	0.00000000	-4.32761288	0.627569333E-1	0.00000000	0.266060650	0.200519711E-1	0.00000000	-2.53496575	-0.276905280E-1	-9834.58301	-1327.46204	4042.03931	8.48762512	-4804.33740	49.4237289	-7054.82031	691.065002	-424101.500	-33.5071030
   20.1500	3.00000000	0.981118501E-5	0.00000000	-4.11436844	0.438586138E-1	0.00000000	0.266143888	-0.194696579E-1	0.00000000	-2.49848247	-0.211421512E-1	-9395.96191	-1302.50708	4017.57812	-8.19127083	-4747.93164	61.3271141	-7035.54980	-354.269165	-418203.781	-36.9827461
   20.2000	3.00000000	0.114434833E-4	0.00000000	-3.83319068	0.340371914E-1	0.00000000	0.254482925	-0.580106862E-1	0.00000000	-2.43728280	-0.148886135E-1	-8718.60156	-1252.23364	3815.91089	-23.1811428	-4645.83789	68.3384247	-7008.59424	-1189.32910	-408209.000	-41.8818626
   20.2500	3.00000000	0.126321338E-4	0.00000000	-3.48596787	0.325699225E-1	0.00000000	0.231616378	-0.939543024E-1	0.00000000	-2.35181379	-0.897384714E-2	-7868.74023	-1181.75439	3446.24658	-33.9071770	-4494.85107	70.4411392	-6975.53516	-1811.22839	-394075.406	-49.2560387
   20.3000	3.00000000	0.132749929E-4	0.00000000	-3.07487416	0.377681702E-1	0.00000000	0.198553234	-0.125783503	0.00000000	-2.24270725	-0.341338548E-2	-6930.16309	-1097.50708	2924.85181	-38.5261993	-4294.43457	67.8631821	-6937.80957	-2228.65771	-375855.906	-58.2486916
   20.3500	3.00000000	0.132813639E-4	0.00000000	-2.60596418	0.475254953E-1	0.00000000	0.156740710	-0.152097285	0.00000000	-2.11082435	0.180336530E-2	-5979.82227	-1005.20056	2274.55396	-36.2281609	-4046.75244	61.1701317	-6896.88428	-2464.02734	-353705.906	-67.1440811
   20.4000	3.00000000	0.125779688E-4	0.00000000	-2.09195900	0.598738492E-1	0.00000000	0.108023711	-0.171655849	0.00000000	-1.95729733	0.670938194E-2	-5066.32031	-908.214539	1524.09692	-27.3967991	-3755.21753	51.2549362	-6854.54785	-2552.59644	-327848.812	-74.6888199
   20.4500	3.00000000	0.111393092E-4	0.00000000	-1.55295169	0.733480081E-1	0.00000000	0.545824952E-1	-0.183480352	0.00000000	-1.78354824	0.113549214E-1	-4199.69824	-806.950134	707.134277	-13.5868902	-3422.97046	39.2226486	-6813.00293	-2538.50293	-298536.438	-81.1373062
   20.5000	3.00000000	0.901140447E-5	0.00000000	-1.01446581	0.870421827E-1	0.00000000	359.998840	-0.186978459	0.00000000	-1.59127378	0.158012826E-1	-3356.79224	-699.296387	-139.325500	2.72804022	-3052.55762	26.2380447	-6774.62256	-2469.51709	-266037.719	-88.5548782
   20.5500	3.00000000	0.631172088E-5	0.00000000	-0.503310442	0.100384571	0.00000000	359.943298	-0.182037622	0.00000000	-1.38240218	0.201138631E-1	-2499.96387	-582.031128	-976.966431	18.6238480	-2646.91650	13.4118404	-6741.48682	-2392.64600	-230659.859	-100.137299
   20.6000	3.00000000	0.331752221E-5	0.00000000	-0.425652564E-1	0.112783223	0.00000000	359.890472	-0.169041634	0.00000000	-1.15903556	0.243552234E-1	-1601.11316	-452.670532	-1768.42139	31.3045940	-2210.61084	1.75444782	-6714.99805	-2351.54370	-192774.578	-118.704384
   20.6500	3.00000000	0.232208913E-5	0.00000000	0.352569193	0.123345263	0.00000000	359.842682	-0.148804009	0.00000000	-0.923398614	0.285788607E-1	-660.593384	-311.113892	-2479.35522	38.6350975	-1750.00317	-7.82881117	-6695.76465	-2385.19604	-152816.000	-144.979950
   20.7000	3.00000000	0.557804424E-5	0.00000000	0.676659405	0.130819857	0.00000000	359.801880	-0.122449972	0.00000000	-0.677807391	0.328242406E-1	286.766357	-160.473068	-3080.08008	39.4956551	-1271.95190	-14.5470009	-6683.72949	-2526.75269	-111241.195	-176.472549
   20.7500	3.00000000	0.935398748E-5	0.00000000	0.933143973	0.133797392	0.00000000	359.769714	-0.912975371E-1	0.00000000	-0.424664497	0.371132866E-1	1180.48279	-6.72787619	-3546.61646	33.9079819	-781.922180	-17.7609367	-6678.38037	-2801.89014	-68477.7578	-207.528244
   20.8000	3.00000000	0.126246578E-4	0.00000000	1.13115704	0.131075963	0.00000000	359.747467	-0.567743145E-1	0.00000000	-0.166472137	0.414483175E-1	1954.02637	142.757584	-3861.31250	22.9570179	-283.025482	-17.0345402	-6678.92090	-3227.03809	-24899.9453	-230.596008
   20.8500	3.00000000	0.148674353E-4	0.00000000	1.28134012	0.122038975	0.00000000	359.735870	-0.203698762E-1	0.00000000	0.941515192E-1	0.458113141E-1	2557.39478	281.380310	-4013.19385	8.56065750	223.074738	-12.1677704	-6684.39502	-3808.29590	19143.4395	-238.254456
   20.9000	3.00000000	0.158205858E-4	0.00000000	1.39219737	0.106893972	0.00000000	359.735260	0.164011624E-1	0.00000000	0.354468763	0.501643531E-1	2974.32715	405.303802	-3998.13916	-6.86690712	733.841675	-3.19198132	-6693.83252	-4541.52783	63263.8711	-225.306229
   20.9500	3.00000000	0.155201978E-4	0.00000000	1.46826649	0.866827369E-1	0.00000000	359.745575	0.520419143E-1	0.00000000	0.611642540	0.544510931E-1	3228.28979	514.497864	-3818.87109	-20.8121452	1243.70789	9.66297054	-6706.44922	-5413.38818	106975.891	-190.272461
   21.0000	3.00000000	0.142340386E-4	0.00000000	1.51064968	0.630504042E-1	0.00000000	359.766235	0.851152688E-1	0.00000000	0.862783372	0.585991107E-1	3375.54517	612.340454	-3484.74854	-31.0604362	1743.67163	26.0035515	-6721.81689	-6402.56738	149692.156	-135.837997
   21.0500	3.00000000	0.813172907E-8	0.00000000	1.51953292	0.378322490E-1	0.00000000	359.796234	0.114274994	0.00000000	1.10501671	0.625228956E-1	3487.95557	703.911987	-3011.40259	-36.0369987	2223.08008	45.2891922	-6739.86572	-7480.68604	190781.953	-68.1186447
   21.1000	3.00000000	0.422179163E-7	0.00000000	1.49756539	0.125709604E-1	0.00000000	359.834229	0.138294980	0.00000000	1.33555937	0.661273003E-1	3631.35498	793.682739	-2420.24048	-35.0504456	2672.54150	66.8308563	-6760.65527	-8612.81250	229661.766	5.00819111
   21.1500	3.00000000	0.110239640E-6	0.00000000	1.45264578	-0.118926894E-1	0.00000000	359.878540	0.156119213	0.00000000	1.55179060	0.693111047E-1	3846.58789	883.553650	-1737.76331	-28.4102859	3086.14258	89.7903442	-6784.01953	-9758.08301	265865.906	75.9551697
   21.2000	3.00000000	0.209411184E-6	0.00000000	1.39887786	-0.356214978E-1	0.00000000	359.927155	0.166940331	0.00000000	1.75130510	0.719705969E-1	4139.42773	972.036499	-994.571899	-17.3870564	3461.66040	113.200996	-6809.30127	-10870.9619	299058.562	139.117355
   21.2500	3.00000000	0.321969424E-6	0.00000000	1.35512209	-0.594964549E-1	0.00000000	359.977905	0.170288920	0.00000000	1.93193996	0.740030259E-1	4482.82227	1054.85681	-223.973877	-3.99403954	3798.83472	136.018005	-6835.35498	-11903.3594	328988.750	191.576126
   21.3000	3.00000000	0.425249311E-6	0.00000000	1.34146178	-0.848557279E-1	0.00000000	0.285050869E-1	0.166100383	0.00000000	2.09177780	0.753100291E-1	4830.79248	1126.66589	539.759705	9.38857555	4097.02441	157.188614	-6860.82275	-12807.3418	355424.719	232.634613
   21.3500	3.00000000	0.511938026E-6	0.00000000	1.37469101	-0.112967253	0.00000000	0.767738894E-1	0.154731721	0.00000000	2.22913384	0.758011788E-1	5139.02393	1183.11462	1263.30103	20.4698582	4353.82861	175.721252	-6884.50537	-13537.8271	378112.906	262.567688
   21.4000	3.00000000	0.618147396E-6	0.00000000	1.46433365	-0.144509748	0.00000000	0.120646298	0.136918098	0.00000000	2.34254050	0.753975734E-1	5384.32764	1222.45215	1916.07251	27.4727039	4565.38770	190.736786	-6905.61426	-14054.7812	396783.562	281.303253
   21.4500	3.00000000	0.837078062E-6	0.00000000	1.61054385	-0.179240361	0.00000000	0.158337340	0.113681875	0.00000000	2.43074822	0.740352497E-1	5575.18359	1246.07275	2471.70947	29.4250546	4727.83496	201.499344	-6923.76807	-14324.7715	411190.219	287.657593
   21.5000	3.00000000	0.124175619E-5	0.00000000	1.80457282	-0.215959445	0.00000000	0.188397944	0.862256289E-1	0.00000000	2.49274635	0.716682002E-1	5748.81982	1257.89038	2909.05176	26.2673588	4838.63818	207.434387	-6938.79688	-14322.0127	421149.188	279.393127
   21.5500	3.00000000	0.179902997E-5	0.00000000	2.03157091	-0.252768874	0.00000000	0.209754914	0.558419712E-1	0.00000000	2.52780533	0.682706386E-1	5955.59766	1262.84241	3212.68799	18.7870216	4896.86426	208.141098	-6950.50684	-14029.1045	426552.438	254.024948
   21.6000	3.00000000	0.238619828E-5	0.00000000	2.27465916	-0.287508368	0.00000000	0.221728355	0.238546580E-1	0.00000000	2.53552675	0.638387352E-1	6236.76855	1265.08020	3373.18506	8.42639828	4902.40479	203.400146	-6958.54053	-13437.4902	427352.656	210.073395
   21.6500	3.00000000	0.283795157E-5	0.00000000	2.51878214	-0.318193555	0.00000000	0.224035650	-0.841544382E-2	0.00000000	2.51588345	0.583915710E-1	6604.60889	1266.45764	3387.12231	-2.98494625	4855.07812	193.176071	-6962.36084	-12547.6768	423543.812	148.307327
   21.7000	3.00000000	0.300916872E-5	0.00000000	2.75300360	-0.343297452	0.00000000	0.216787145	-0.396717712E-1	0.00000000	2.46923375	0.519717671E-1	7033.02979	1265.80298	3257.01465	-13.5310001	4754.56738	177.615341	-6961.29346	-11369.2441	415161.750	72.4781342
   21.7500	3.00000000	0.285621718E-5	0.00000000	2.97056746	-0.361795843	0.00000000	0.200476348	-0.686587170E-1	0.00000000	2.39630461	0.446454957E-1	7462.34570	1259.22144	2991.15259	-21.5061607	4601.39160	157.042801	-6954.58301	-9920.70898	402308.781	-10.8162603
   21.8000	3.00000000	0.254395127E-5	0.00000000	3.16693258	-0.373004913	0.00000000	0.175964952	-0.941809490E-1	0.00000000	2.29814553	0.365020074E-1	7816.12354	1241.36206	2603.36255	-25.6759396	4398.11719	131.956741	-6941.50879	-8229.25781	385181.344	-93.1883926
   21.8500	3.00000000	0.257180568E-5	0.00000000	3.33676362	-0.376324415	0.00000000	0.144459993	-0.115137719	0.00000000	2.17606997	0.276525542E-1	8023.44775	1207.26111	2112.63989	-25.4725094	4149.68213	103.019989	-6921.62451	-6330.24463	364071.438	-166.150711
   21.9000	3.00000000	0.342201565E-5	0.00000000	3.47123122	-0.371033937	0.00000000	0.107477173	-0.130582601	0.00000000	2.03159881	0.182286240E-1	8038.29785	1154.12610	1542.55249	-21.0937557	3862.29517	71.0444336	-6895.08008	-4266.38672	339328.938	-222.922791
   21.9500	3.00000000	0.493528432E-5	0.00000000	3.55683637	-0.356259316	0.00000000	0.667826235E-1	-0.139804557	0.00000000	1.86642194	0.837944914E-2	7849.41260	1082.37793	920.307983	-13.4735842	3541.45630	36.9668961	-6862.86963	-2086.56982	311301.844	-259.793427
   22.0000	3.00000000	0.678798961E-5	0.00000000	3.57637858	-0.331147194	0.00000000	0.243097953E-1	-0.142409056	0.00000000	1.68237984	-0.173118431E-2	7477.97803	995.501648	275.441650	-4.10767269	3190.39868	1.81467128	-6826.83252	155.770950	280291.125	-276.606995
   22.0500	3.00000000	0.878084938E-5	0.00000000	3.51186228	-0.295197338	0.00000000	359.982056	-0.138371676	0.00000000	1.48146462	-0.119287875E-1	6964.98438	898.717285	-361.790466	5.24243355	2810.07593	-33.3396034	-6789.35303	2404.67163	246551.125	-276.236206
   22.1000	3.00000000	0.107673695E-4	0.00000000	3.34844089	-0.248637274	0.00000000	359.941956	-0.128043845	0.00000000	1.26582766	-0.220326353E-1	6353.43799	796.992188	-962.126892	12.9008894	2400.78540	-67.4304352	-6752.89795	4603.93262	210335.891	-263.267273
   22.1500	3.00000000	0.125787119E-4	0.00000000	3.07812953	-0.192705989	0.00000000	359.905823	-0.112107739	0.00000000	1.03778040	-0.318607911E-1	5671.81396	693.217896	-1498.89099	17.5968227	1964.38708	-99.4512787	-6719.63672	6699.42432	171961.734	-242.391571
   22.2000	3.00000000	0.139863178E-4	0.00000000	2.70211840	-0.129738390	0.00000000	359.875214	-0.914973095E-1	0.00000000	0.799781561	-0.412356593E-1	4924.26416	587.303711	-1949.26855	18.6770649	1505.66370	-128.496414	-6691.28369	8641.12695	131843.812	-217.042755
   22.2500	3.00000000	0.147186456E-4	0.00000000	2.23095775	-0.629991293E-1	0.00000000	359.851318	-0.673136562E-1	0.00000000	0.554401398	-0.499898419E-1	4090.81543	476.545441	-2295.20215	16.1790390	1031.97803	-153.788345	-6669.14941	10384.7607	90482.9375	-188.673126
   22.3000	3.00000000	0.145162903E-4	0.00000000	1.68254662	0.371625600E-2	0.00000000	359.835083	-0.407549702E-1	0.00000000	0.304269254	-0.579719543E-1	3137.76074	357.099182	-2523.93921	10.7717953	551.542542	-174.694611	-6654.23584	11893.0674	48411.0859	-156.838928
   22.3500	3.00000000	0.132117175E-4	0.00000000	1.07857335	0.666282326E-1	0.00000000	359.826996	-0.130607476E-1	0.00000000	0.520105734E-1	-0.650519356E-1	2035.08606	225.952179	-2628.30786	3.59478450	71.4809647	-190.744049	-6647.27441	13136.9629	6129.70459	-120.011147
   22.4000	3.00000000	0.108165896E-4	0.00000000	0.440594494	0.122535832	0.00000000	359.827240	0.145393843E-1	0.00000000	-0.199812785	-0.711253211E-1	774.872131	82.6013565	-2606.75415	-3.96894169	-403.154694	-201.649765	-6648.70459	14096.6953	-35925.4688	-76.7889786
   22.4500	3.00000000	0.756271220E-5	0.00000000	-0.212907255	0.169247881	0.00000000	359.835571	0.408712775E-1	0.00000000	-0.448744893	-0.761161968E-1	-616.481262	-70.2075882	-2463.16089	-10.5424032	-869.048950	-207.333923	-6658.66113	14762.8184	-77380.8984	-27.0505791
   22.5000	3.00000000	0.391839649E-5	0.00000000	-0.867534876	0.205766141	0.00000000	359.851501	0.648439527E-1	0.00000000	-0.692452788	-0.799787641E-1	-2077.57617	-226.930893	-2206.50586	-14.9831514	-1323.53015	-207.938065	-6676.97949	15136.5547	-117897.258	27.4073219
   22.5500	2.00000000	0.856871557E-4	0.00000000	-1.51190054	0.232178196	0.00000000	359.874115	0.854567736E-1	0.00000000	-0.928717792	-0.826974809E-1	-3523.92944	-380.651215	-1850.46021	-16.5597916	-1763.66772	-203.805756	-6703.16113	15229.2109	-157143.000	83.0122375
   22.6000	3.00000000	0.401625648E-7	0.00000000	-2.13515806	0.249316692	0.00000000	359.902313	0.101806723	0.00000000	-1.15541053	-0.842858478E-1	-4868.44580	-524.917236	-1412.96118	-15.0638275	-2186.14404	-195.442184	-6736.26855	15060.7969	-194787.031	135.323532
   22.6500	3.00000000	0.110395447E-6	0.00000000	-2.72439432	0.258325309	0.00000000	359.934662	0.113126725	0.00000000	-1.37046492	-0.847838968E-1	-6042.86133	-655.336243	-915.670593	-10.8475866	-2587.74023	-183.472610	-6774.79785	14658.4434	-230507.859	180.352585
   22.7000	3.00000000	0.200987856E-6	0.00000000	-3.26314521	0.260300130	0.00000000	359.969604	0.118861347	0.00000000	-1.57186770	-0.842544362E-1	-7012.14844	-770.390991	-383.144897	-4.76905489	-2965.76001	-168.620026	-6816.64551	14055.1416	-264003.094	215.717926
   22.7500	3.00000000	0.306936215E-6	0.00000000	-3.73182511	0.256128371	0.00000000	0.535541307E-2	0.118755370	0.00000000	-1.75767052	-0.827783495E-1	-7776.82471	-871.240723	158.387619	1.96971369	-3317.82715	-151.699112	-6859.26514	13288.7363	-294984.750	241.145218
   22.8000	3.00000000	0.536879838E-6	0.00000000	-4.11004925	0.246547133	0.00000000	0.402222611E-1	0.112912051	0.00000000	-1.92602634	-0.804491863E-1	-8363.15137	-960.616211	682.577576	8.07087994	-3641.11304	-133.601013	-6900.02393	12400.5264	-323162.094	258.120911
   22.8500	3.00000000	0.989123464E-6	0.00000000	-4.38008976	0.232341439	0.00000000	0.725310519E-1	0.101789661	0.00000000	-2.07523775	-0.773674697E-1	-8805.97852	-1041.22217	1164.59473	12.4138680	-3931.64941	-115.241280	-6936.62842	11432.8223	-348228.875	268.920074
   22.9000	3.00000000	0.167600467E-5	0.00000000	-4.53032398	0.214546382	0.00000000	0.100805223	0.861362889E-1	0.00000000	-2.20380235	-0.736351386E-1	-9131.35059	-1114.22900	1582.56628	14.2750187	-4184.42969	-97.4684753	-6967.45996	10425.4922	-369872.250	275.458130
   22.9500	3.00000000	0.263182756E-5	0.00000000	-4.55757856	0.194531336	0.00000000	0.123823717	0.668933764E-1	0.00000000	-2.31044292	-0.693505481E-1	-9345.23633	-1178.39978	1918.61414	13.4400024	-4394.45654	-80.9660873	-6991.67676	9412.48340	-387805.938	278.393402
   23.0000	3.00000000	0.382347798E-5	0.00000000	-4.46770811	0.173910618	0.00000000	0.140665278	0.451080725E-1	0.00000000	-2.39411521	-0.646042973E-1	-9431.79883	-1230.18298	2159.46924	10.2006989	-4558.15674	-66.1959381	-7009.08203	8419.66699	-401811.031	276.743958
   23.0500	3.00000000	0.516058617E-5	0.00000000	-4.27427673	0.154305622	0.00000000	0.150730819	0.218745694E-1	0.00000000	-2.45399618	-0.594761074E-1	-9361.04395	-1264.76685	2296.77197	5.26121426	-4674.24756	-53.4101906	-7019.85107	7464.74561	-411758.656	268.114349
   23.1000	3.00000000	0.655799340E-5	0.00000000	-3.99578047	0.137040004	0.00000000	0.153751254	-0.170662068E-2	0.00000000	-2.48946190	-0.540329590E-1	-9102.71875	-1277.74182	2327.16333	-0.415903419	-4743.45850	-42.7137489	-7024.26709	6558.72461	-417599.406	249.479568
   23.1500	3.00000000	0.788704347E-5	0.00000000	-3.65225148	0.122869439	0.00000000	0.149783060	-0.245727692E-1	0.00000000	-2.50006747	-0.483285934E-1	-8641.47168	-1266.75574	2252.19043	-5.79545879	-4767.26660	-34.1245766	-7022.58154	5707.52832	-419325.375	218.309708
   23.2000	3.00000000	0.896158326E-5	0.00000000	-3.26228952	0.111835033	0.00000000	0.139189377	-0.457484387E-1	0.00000000	-2.48554015	-0.424043052E-1	-7987.93164	-1232.51160	2077.98706	-9.95514870	-4746.43994	-27.5867405	-7015.02148	4912.53809	-416928.250	173.673035
   23.2500	3.00000000	0.960401849E-5	0.00000000	-2.84138298	0.103295937	0.00000000	0.122608177	-0.643795133E-1	0.00000000	-2.44579244	-0.362908542E-1	-7181.69971	-1178.69275	1814.77026	-12.2348309	-4680.27393	-22.9362144	-7001.86865	4170.02002	-410378.969	116.916283
