
Predictions were generated on 19-Sep-2022 at 15:48:34 using OpenFAST, compiled as a 64-bit application using double precision at commit v3.2.1-281-g936f18e7
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn

Description from the FAST input file: FAST Certification Test #08: AOC 15/50 with many DOFs with fixed yaw error and steady wind. Many parameters are pure fiction.

Time	Wind1VelX	Wind1VelY	Wind1VelZ	LSSGagPxa	TipDxb1	TipDxb2	TipDyb1	TipDyb2	RollDefl1	RollDefl2	PtchDefl1	PtchDefl2	Spn1ALxb1	Spn1ALyb1	HSShftV	TTDspRoll	TTDspPtch	YawBrRVxp	YawBrRVyp	YawBrRAxp	YawBrRAyp	RootFxb1	RootFyb1	Spn2MLxb1	Spn2MLyb1	LSShftFya	LSShftFza	YawBrFxn	YawBrFyn	RtSpeed	RtSkew	B1N1Theta	B1N2Theta	B1N3Theta	B1N4Theta	B1N1AxInd	B1N2AxInd	B1N3AxInd	B1N4AxInd	B1N1Alpha	B1N2Alpha	B1N3Alpha	B1N4Alpha	B1N1Vrel	B1N2Vrel	B1N3Vrel	B1N4Vrel	B1N1Cl	B1N2Cl	B1N3Cl	B1N4Cl	B1N1Cd	B1N2Cd	B1N3Cd	B1N4Cd	B1N1Cm	B1N2Cm	B1N3Cm	B1N4Cm
   15.3000	 9.526E+00	-5.500E+00	 0.000E+00	 1.281E+02	-8.796E-03	-1.182E-03	-6.723E-03	 2.497E-03	 9.123E-02	-3.842E-02	-2.970E-01	-1.511E-01	 6.327E+00	 7.143E-01	 1.812E+03	 3.341E-02	 9.092E-02	-2.017E-02	-2.630E-02	-1.042E-01	-8.221E-02	-3.064E-01	-1.492E+00	 9.022E-01	-2.793E-01	-5.155E+00	 4.007E+00	 5.688E+00	-3.406E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.138E-01	 3.937E-01	 3.171E-01	 3.440E-01	 2.512E+01	 8.335E+00	 7.182E+00	 5.747E+00	 1.749E+01	 2.596E+01	 3.551E+01	 4.519E+01	 7.855E-01	 1.245E+00	 1.048E+00	 9.348E-01	 2.782E-01	-1.666E-02	 4.749E-03	 2.801E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.3500	 9.526E+00	-5.500E+00	 0.000E+00	 1.473E+02	-8.650E-03	-2.014E-03	-5.106E-03	 2.889E-03	 6.855E-02	-4.384E-02	-2.929E-01	-1.642E-01	 6.380E+00	 7.220E-01	 1.812E+03	 3.238E-02	 8.989E-02	-1.855E-02	-9.067E-03	 1.018E-01	 2.565E-01	-3.026E-01	-1.122E+00	 6.856E-01	-2.790E-01	-3.492E+00	 5.472E+00	 5.571E+00	-5.826E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.234E-01	 3.994E-01	 3.197E-01	 3.370E-01	 2.386E+01	 7.913E+00	 6.933E+00	 5.687E+00	 1.802E+01	 2.653E+01	 3.609E+01	 4.576E+01	 8.018E-01	 1.282E+00	 1.031E+00	 9.198E-01	 2.604E-01	-1.373E-02	 3.762E-03	 5.630E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.4000	 9.526E+00	-5.500E+00	 0.000E+00	 1.665E+02	-9.343E-03	-3.945E-03	-3.408E-03	 2.756E-03	 4.467E-02	-4.220E-02	-3.068E-01	-2.106E-01	 6.441E+00	 7.655E-01	 1.812E+03	 3.163E-02	 8.954E-02	-1.029E-02	-8.090E-04	 2.160E-01	 5.144E-01	-3.174E-01	-6.990E-01	 4.803E-01	-3.028E-01	-1.483E+00	 6.334E+00	 5.478E+00	 2.599E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.267E-01	 3.930E-01	 3.108E-01	 3.206E-01	 2.333E+01	 7.934E+00	 6.993E+00	 5.825E+00	 1.836E+01	 2.689E+01	 3.644E+01	 4.611E+01	 8.326E-01	 1.278E+00	 1.040E+00	 9.273E-01	 2.578E-01	-5.808E-04	 6.509E-03	 7.714E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.4500	 9.526E+00	-5.500E+00	 0.000E+00	 1.858E+02	-8.742E-03	-5.794E-03	-1.536E-03	 2.145E-03	 1.829E-02	-3.352E-02	-2.976E-01	-2.425E-01	 6.443E+00	 7.755E-01	 1.812E+03	 3.134E-02	 8.984E-02	 2.823E-04	 1.064E-02	 3.626E-01	 4.396E-01	-2.697E-01	-2.316E-01	 2.360E-01	-2.802E-01	 6.992E-01	 6.521E+00	 5.468E+00	 4.125E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.231E-01	 3.756E-01	 2.928E-01	 2.997E-01	 2.356E+01	 8.375E+00	 7.330E+00	 6.109E+00	 1.846E+01	 2.701E+01	 3.654E+01	 4.619E+01	 8.671E-01	 1.309E+00	 1.067E+00	 9.499E-01	 2.678E-01	 1.467E-02	 1.235E-02	 9.296E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.5000	 9.526E+00	-5.500E+00	 0.000E+00	 2.050E+02	-6.005E-03	-7.631E-03	 8.334E-05	 1.126E-03	-4.488E-03	-1.837E-02	-2.449E-01	-2.465E-01	 6.381E+00	 7.413E-01	 1.812E+03	 3.166E-02	 9.072E-02	 8.032E-03	 1.229E-02	 4.582E-02	-3.525E-01	-1.643E-01	 2.086E-01	 1.436E-02	-1.815E-01	 2.791E+00	 5.988E+00	 5.572E+00	 4.065E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.135E-01	 3.506E-01	 2.679E-01	 2.760E-01	 2.450E+01	 9.177E+00	 7.928E+00	 6.552E+00	 1.833E+01	 2.687E+01	 3.638E+01	 4.603E+01	 8.982E-01	 1.366E+00	 1.103E+00	 9.896E-01	 2.887E-01	 3.165E-02	 1.806E-02	 1.161E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.5500	 9.526E+00	-5.500E+00	 0.000E+00	 2.243E+02	-2.905E-03	-1.092E-02	 1.343E-03	-4.231E-04	-2.219E-02	 3.672E-03	-1.843E-01	-3.002E-01	 6.314E+00	 7.208E-01	 1.812E+03	 3.233E-02	 9.169E-02	 1.641E-02	 2.622E-02	-1.745E-01	-4.005E-01	-5.650E-02	 5.744E-01	-1.648E-01	-7.520E-02	 4.564E+00	 4.713E+00	 5.699E+00	 2.056E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.002E-01	 3.263E-01	 2.429E-01	 2.463E-01	 2.607E+01	 1.017E+01	 8.697E+00	 7.219E+00	 1.798E+01	 2.648E+01	 3.598E+01	 4.563E+01	 9.228E-01	 1.434E+00	 1.163E+00	 1.012E+00	 3.198E-01	 4.688E-02	 2.746E-02	 1.598E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.6000	 9.526E+00	-5.500E+00	 0.000E+00	 2.435E+02	-1.470E-03	-1.310E-02	 2.374E-03	-2.076E-03	-3.663E-02	 2.682E-02	-1.546E-01	-3.455E-01	 6.344E+00	 7.150E-01	 1.812E+03	 3.300E-02	 9.273E-02	 1.413E-02	 2.440E-02	 2.962E-02	 6.578E-02	-1.069E-02	 8.435E-01	-3.073E-01	-2.132E-02	 5.843E+00	 2.952E+00	 5.768E+00	 9.626E-03	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.676E-02	 3.036E-01	 2.251E-01	 2.183E-01	 2.811E+01	 1.133E+01	 9.483E+00	 7.981E+00	 1.745E+01	 2.589E+01	 3.536E+01	 4.502E+01	 9.921E-01	 1.514E+00	 1.208E+00	 1.065E+00	 3.609E-01	 5.923E-02	 3.736E-02	 3.009E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.6500	 9.526E+00	-5.500E+00	 0.000E+00	 2.627E+02	-1.756E-03	-1.250E-02	 2.852E-03	-4.055E-03	-4.334E-02	 5.462E-02	-1.597E-01	-3.347E-01	 6.330E+00	 7.329E-01	 1.812E+03	 3.360E-02	 9.359E-02	 1.041E-02	 1.600E-02	 4.578E-02	 3.795E-01	 1.947E-02	 9.628E-01	-3.666E-01	-4.710E-02	 6.445E+00	 8.095E-01	 5.790E+00	-1.998E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.479E-02	 1.881E-01	 1.937E-01	 1.944E-01	 3.049E+01	 1.497E+01	 1.061E+01	 8.756E+00	 1.681E+01	 2.527E+01	 3.459E+01	 4.424E+01	 1.094E+00	 1.686E+00	 1.210E+00	 1.062E+00	 4.288E-01	 1.466E-01	 4.152E-02	 3.824E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.7000	 9.526E+00	-5.500E+00	 0.000E+00	 2.820E+02	-3.366E-03	-1.032E-02	 2.836E-03	-5.813E-03	-4.340E-02	 7.949E-02	-2.019E-01	-2.864E-01	 6.305E+00	 7.134E-01	 1.812E+03	 3.412E-02	 9.436E-02	 9.108E-03	 6.972E-03	-4.719E-02	-2.299E-01	 5.026E-02	 9.347E-01	-3.610E-01	-1.262E-01	 6.360E+00	-1.402E+00	 5.798E+00	-3.987E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.452E-02	 1.272E-01	 1.712E-01	 1.798E-01	 3.303E+01	 1.751E+01	 1.161E+01	 9.398E+00	 1.613E+01	 2.449E+01	 3.375E+01	 4.337E+01	 1.181E+00	 1.922E+00	 1.280E+00	 1.048E+00	 5.317E-01	 1.958E-01	 6.670E-02	 5.288E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.7500	 9.526E+00	-5.500E+00	 0.000E+00	 3.012E+02	-4.892E-03	-9.352E-03	 2.284E-03	-7.073E-03	-3.548E-02	 9.715E-02	-2.259E-01	-2.697E-01	 6.315E+00	 7.126E-01	 1.812E+03	 3.449E-02	 9.452E-02	 5.574E-03	-3.535E-03	-2.038E-02	-3.159E-01	-9.028E-03	 7.812E-01	-2.736E-01	-1.781E-01	 5.568E+00	-3.455E+00	 5.775E+00	-5.995E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.653E-02	 1.150E-01	 1.575E-01	 1.729E-01	 3.546E+01	 1.878E+01	 1.242E+01	 9.889E+00	 1.549E+01	 2.372E+01	 3.292E+01	 4.252E+01	 1.229E+00	 1.869E+00	 1.273E+00	 1.042E+00	 6.529E-01	 2.548E-01	 9.867E-02	 5.676E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.8000	 9.526E+00	-5.500E+00	 0.000E+00	 3.205E+02	-6.431E-03	-1.019E-02	 1.344E-03	-7.796E-03	-2.165E-02	 1.067E-01	-2.313E-01	-3.102E-01	 6.297E+00	 7.196E-01	 1.812E+03	 3.476E-02	 9.426E-02	 1.757E-03	-1.107E-02	-3.212E-01	-6.940E-01	-1.399E-01	 5.170E-01	-1.322E-01	-2.164E-01	 4.178E+00	-5.132E+00	 5.797E+00	-7.975E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.100E-02	 1.078E-01	 1.507E-01	 1.724E-01	 3.748E+01	 1.975E+01	 1.299E+01	 1.020E+01	 1.497E+01	 2.306E+01	 3.223E+01	 4.180E+01	 1.224E+00	 1.457E+00	 1.138E+00	 1.021E+00	 7.632E-01	 2.673E-01	 8.858E-02	 6.343E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.8500	 9.526E+00	-5.500E+00	 0.000E+00	 3.397E+02	-9.696E-03	-1.024E-02	-7.274E-05	-7.694E-03	-1.420E-03	 1.050E-01	-2.828E-01	-3.193E-01	 6.295E+00	 7.576E-01	 1.812E+03	 3.460E-02	 9.317E-02	-4.827E-03	-2.060E-02	-9.836E-02	 2.143E-01	-3.074E-01	 1.306E-01	 8.469E-02	-2.980E-01	 2.270E+00	-6.161E+00	 5.765E+00	-7.655E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.806E-02	 1.055E-01	 1.510E-01	 1.781E-01	 3.877E+01	 2.027E+01	 1.323E+01	 1.028E+01	 1.459E+01	 2.260E+01	 3.174E+01	 4.130E+01	 1.091E+00	 1.115E+00	 1.145E+00	 1.012E+00	 7.502E-01	 2.099E-01	 9.312E-02	 6.266E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.9000	 9.526E+00	-5.500E+00	 0.000E+00	 3.590E+02	-1.282E-02	-9.176E-03	-1.708E-03	-7.184E-03	 2.159E-02	 9.784E-02	-3.425E-01	-2.998E-01	 6.282E+00	 7.556E-01	 1.812E+03	 3.409E-02	 9.208E-02	-1.518E-02	-2.325E-02	-1.229E-01	 1.555E-02	-4.077E-01	-3.121E-01	 3.210E-01	-3.967E-01	 1.277E-01	-6.552E+00	 5.744E+00	-5.863E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 4.802E-02	 1.086E-01	 1.591E-01	 1.910E-01	 3.905E+01	 2.022E+01	 1.304E+01	 1.004E+01	 1.440E+01	 2.239E+01	 3.151E+01	 4.107E+01	 9.986E-01	 1.016E+00	 1.112E+00	 9.918E-01	 7.140E-01	 2.002E-01	 9.521E-02	 5.873E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   15.9500	 9.526E+00	-5.500E+00	 0.000E+00	 1.820E+01	-1.319E-02	-8.443E-03	-3.546E-03	-5.949E-03	 4.756E-02	 8.043E-02	-3.447E-01	-2.874E-01	 6.368E+00	 7.343E-01	 1.812E+03	 3.316E-02	 9.081E-02	-2.013E-02	-2.141E-02	 8.223E-02	 6.149E-01	-4.577E-01	-7.724E-01	 5.606E-01	-3.964E-01	-2.027E+00	-6.170E+00	 5.643E+00	-2.893E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.105E-02	 1.171E-01	 1.750E-01	 2.106E-01	 3.823E+01	 1.958E+01	 1.245E+01	 9.521E+00	 1.442E+01	 2.245E+01	 3.159E+01	 4.115E+01	 9.318E-01	 9.804E-01	 1.061E+00	 9.803E-01	 6.563E-01	 1.876E-01	 8.086E-02	 5.094E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.0000	 9.526E+00	-5.500E+00	 0.000E+00	 3.744E+01	-1.134E-02	-8.999E-03	-5.421E-03	-4.198E-03	 7.403E-02	 5.574E-02	-3.041E-01	-3.010E-01	 6.419E+00	 7.133E-01	 1.812E+03	 3.227E-02	 9.024E-02	-1.627E-02	-1.187E-02	 1.230E-01	-6.344E-02	-4.515E-01	-1.195E+00	 7.919E-01	-3.206E-01	-3.980E+00	-5.138E+00	 5.572E+00	 4.264E-03	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 5.723E-02	 1.312E-01	 1.981E-01	 2.348E-01	 3.645E+01	 1.845E+01	 1.156E+01	 8.840E+00	 1.464E+01	 2.278E+01	 3.195E+01	 4.154E+01	 8.757E-01	 9.417E-01	 1.047E+00	 9.713E-01	 5.730E-01	 1.738E-01	 6.568E-02	 4.099E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.0500	 9.526E+00	-5.500E+00	 0.000E+00	 5.668E+01	-9.839E-03	-9.357E-03	-6.751E-03	-2.445E-03	 9.264E-02	 3.104E-02	-2.781E-01	-3.106E-01	 6.424E+00	 7.011E-01	 1.812E+03	 3.169E-02	 9.003E-02	-6.964E-03	 3.422E-03	 1.411E-01	-3.250E-02	-4.362E-01	-1.516E+00	 9.420E-01	-2.665E-01	-5.478E+00	-3.556E+00	 5.501E+00	 2.914E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 6.623E-02	 1.506E-01	 2.284E-01	 2.621E-01	 3.400E+01	 1.700E+01	 1.046E+01	 8.086E+00	 1.506E+01	 2.334E+01	 3.256E+01	 4.219E+01	 8.147E-01	 9.170E-01	 1.042E+00	 9.658E-01	 4.396E-01	 1.510E-01	 4.717E-02	 3.018E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.1000	 9.526E+00	-5.500E+00	 0.000E+00	 7.592E+01	-1.024E-02	-7.489E-03	-7.661E-03	-6.031E-04	 1.048E-01	 5.177E-03	-3.092E-01	-2.731E-01	 6.390E+00	 7.200E-01	 1.812E+03	 3.163E-02	 9.042E-02	 4.909E-03	 1.643E-02	 9.828E-02	 8.154E-02	-3.939E-01	-1.732E+00	 1.051E+00	-3.071E-01	-6.409E+00	-1.581E+00	 5.525E+00	 3.019E-02	 6.414E+01	 1.501E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.787E-02	 2.303E-01	 2.664E-01	 2.918E-01	 3.127E+01	 1.397E+01	 9.206E+00	 7.285E+00	 1.565E+01	 2.400E+01	 3.333E+01	 4.299E+01	 7.917E-01	 8.804E-01	 1.044E+00	 9.616E-01	 3.803E-01	 1.002E-01	 2.633E-02	 1.878E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.1500	 9.526E+00	-5.500E+00	 0.000E+00	 9.517E+01	-1.032E-02	-4.234E-03	-7.766E-03	 7.528E-04	 1.062E-01	-1.385E-02	-3.155E-01	-2.087E-01	 6.361E+00	 7.047E-01	 1.812E+03	 3.195E-02	 9.097E-02	 1.086E-02	 1.331E-02	 2.946E-01	 6.001E-01	-3.973E-01	-1.764E+00	 1.056E+00	-3.139E-01	-6.546E+00	 5.709E-01	 5.589E+00	 3.505E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.111E-02	 3.715E-01	 3.002E-01	 3.227E-01	 2.864E+01	 9.741E+00	 8.097E+00	 6.491E+00	 1.633E+01	 2.465E+01	 3.417E+01	 4.385E+01	 7.789E-01	 8.773E-01	 1.057E+00	 9.585E-01	 3.329E-01	 3.467E-02	 8.450E-03	 7.702E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.2000	 9.526E+00	-5.500E+00	 0.000E+00	 1.144E+02	-9.379E-03	-1.860E-03	-7.337E-03	 1.954E-03	 1.000E-01	-3.076E-02	-3.025E-01	-1.638E-01	 6.314E+00	 7.173E-01	 1.812E+03	 3.257E-02	 9.190E-02	 1.051E-02	 1.694E-02	-3.659E-02	 2.357E-02	-3.485E-01	-1.655E+00	 9.881E-01	-2.894E-01	-5.978E+00	 2.688E+00	 5.715E+00	 1.417E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.045E-01	 3.879E-01	 3.098E-01	 3.396E-01	 2.639E+01	 8.770E+00	 7.515E+00	 5.959E+00	 1.703E+01	 2.545E+01	 3.500E+01	 4.468E+01	 7.785E-01	 1.099E+00	 1.064E+00	 9.477E-01	 2.970E-01	 2.251E-04	 4.256E-03	 3.431E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.2500	 9.526E+00	-5.500E+00	 0.000E+00	 1.336E+02	-8.414E-03	-1.451E-03	-6.331E-03	 2.676E-03	 8.574E-02	-4.099E-02	-2.888E-01	-1.585E-01	 6.291E+00	 7.172E-01	 1.812E+03	 3.310E-02	 9.276E-02	 9.540E-03	 1.324E-02	-5.100E-02	-7.601E-02	-2.926E-01	-1.398E+00	 8.467E-01	-2.681E-01	-4.729E+00	 4.479E+00	 5.782E+00	 2.600E-03	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.174E-01	 3.971E-01	 3.194E-01	 3.447E-01	 2.465E+01	 8.148E+00	 7.064E+00	 5.680E+00	 1.766E+01	 2.614E+01	 3.570E+01	 4.537E+01	 7.893E-01	 1.277E+00	 1.040E+00	 9.263E-01	 2.715E-01	-1.718E-02	 4.261E-03	 3.434E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.3000	 9.526E+00	-5.500E+00	 0.000E+00	 1.529E+02	-8.683E-03	-2.606E-03	-4.602E-03	 2.920E-03	 6.143E-02	-4.444E-02	-2.946E-01	-1.820E-01	 6.308E+00	 7.233E-01	 1.812E+03	 3.359E-02	 9.360E-02	 1.008E-02	 1.627E-02	-2.322E-02	-3.987E-01	-2.940E-01	-1.001E+00	 6.218E-01	-2.817E-01	-2.930E+00	 5.806E+00	 5.789E+00	-2.059E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.252E-01	 3.990E-01	 3.185E-01	 3.328E-01	 2.361E+01	 7.865E+00	 6.913E+00	 5.710E+00	 1.814E+01	 2.666E+01	 3.621E+01	 4.589E+01	 8.080E-01	 1.278E+00	 1.032E+00	 9.199E-01	 2.573E-01	-1.026E-02	 4.055E-03	 6.416E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.3500	 9.526E+00	-5.500E+00	 0.000E+00	 1.721E+02	-9.326E-03	-4.125E-03	-2.883E-03	 2.591E-03	 3.724E-02	-3.977E-02	-3.084E-01	-2.099E-01	 6.343E+00	 7.375E-01	 1.812E+03	 3.407E-02	 9.411E-02	 8.813E-03	 8.094E-03	-8.574E-02	-1.504E-01	-2.977E-01	-5.640E-01	 4.145E-01	-3.034E-01	-8.399E-01	 6.472E+00	 5.755E+00	-4.288E-02	 6.414E+01	 1.499E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.264E-01	 3.890E-01	 3.065E-01	 3.148E-01	 2.333E+01	 8.020E+00	 7.061E+00	 5.894E+00	 1.841E+01	 2.695E+01	 3.649E+01	 4.616E+01	 8.432E-01	 1.282E+00	 1.047E+00	 9.323E-01	 2.597E-01	 3.745E-03	 8.322E-03	 8.219E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.4000	 9.526E+00	-5.500E+00	 0.000E+00	 1.914E+02	-8.045E-03	-5.702E-03	-9.818E-04	 1.854E-03	 1.049E-02	-2.927E-02	-2.844E-01	-2.348E-01	 6.357E+00	 7.191E-01	 1.812E+03	 3.445E-02	 9.421E-02	 8.454E-03	 8.214E-04	 2.400E-02	 9.775E-02	-2.342E-01	-8.969E-02	 1.599E-01	-2.554E-01	 1.363E+00	 6.447E+00	 5.751E+00	-6.686E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.207E-01	 3.688E-01	 2.859E-01	 2.931E-01	 2.378E+01	 8.582E+00	 7.482E+00	 6.221E+00	 1.845E+01	 2.699E+01	 3.652E+01	 4.617E+01	 8.772E-01	 1.325E+00	 1.078E+00	 9.594E-01	 2.732E-01	 1.974E-02	 1.416E-02	 9.769E-03	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.4500	 9.526E+00	-5.500E+00	 0.000E+00	 2.106E+02	-4.874E-03	-8.077E-03	 4.612E-04	 6.598E-04	-9.792E-03	-1.198E-02	-2.227E-01	-2.614E-01	 6.301E+00	 6.991E-01	 1.812E+03	 3.465E-02	 9.378E-02	-9.868E-04	-2.008E-02	-4.199E-02	 5.501E-03	-1.226E-01	 3.250E-01	-3.898E-02	-1.413E-01	 3.373E+00	 5.666E+00	 5.770E+00	-7.085E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 1.097E-01	 3.426E-01	 2.597E-01	 2.671E-01	 2.491E+01	 9.475E+00	 8.155E+00	 6.737E+00	 1.826E+01	 2.678E+01	 3.629E+01	 4.594E+01	 9.064E-01	 1.386E+00	 1.114E+00	 1.003E+00	 2.972E-01	 3.702E-02	 1.976E-02	 1.362E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.5000	 9.526E+00	-5.500E+00	 0.000E+00	 2.299E+02	-2.030E-03	-1.146E-02	 1.693E-03	-9.421E-04	-2.712E-02	 1.093E-02	-1.681E-01	-3.120E-01	 6.265E+00	 6.913E-01	 1.812E+03	 3.450E-02	 9.291E-02	-8.791E-03	-1.980E-02	-2.815E-01	-1.715E-01	-2.076E-02	 6.694E-01	-2.163E-01	-4.642E-02	 5.017E+00	 4.224E+00	 5.791E+00	-7.650E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 9.578E-02	 3.194E-01	 2.371E-01	 2.379E-01	 2.666E+01	 1.051E+01	 8.934E+00	 7.441E+00	 1.785E+01	 2.634E+01	 3.582E+01	 4.547E+01	 9.286E-01	 1.457E+00	 1.176E+00	 1.038E+00	 3.310E-01	 5.080E-02	 3.083E-02	 1.981E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.5500	 9.526E+00	-5.500E+00	 0.000E+00	 2.491E+02	-1.180E-03	-1.315E-02	 2.541E-03	-2.633E-03	-3.905E-02	 3.485E-02	-1.517E-01	-3.389E-01	 6.301E+00	 7.024E-01	 1.812E+03	 3.385E-02	 9.191E-02	-1.669E-02	-2.383E-02	-1.840E-01	-3.278E-01	 2.144E-02	 8.925E-01	-3.301E-01	-1.926E-02	 6.095E+00	 2.346E+00	 5.754E+00	-4.468E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 8.303E-02	 2.971E-01	 2.159E-01	 2.101E-01	 2.880E+01	 1.170E+01	 9.812E+00	 8.226E+00	 1.728E+01	 2.570E+01	 3.515E+01	 4.481E+01	 1.024E+00	 1.541E+00	 1.225E+00	 1.064E+00	 3.778E-01	 6.263E-02	 4.152E-02	 3.523E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
   16.6000	 9.526E+00	-5.500E+00	 0.000E+00	 2.683E+02	-2.100E-03	-1.226E-02	 2.883E-03	-4.613E-03	-4.379E-02	 6.260E-02	-1.670E-01	-3.250E-01	 6.390E+00	 7.315E-01	 1.812E+03	 3.296E-02	 9.098E-02	-1.683E-02	-7.852E-03	 2.747E-02	 7.626E-02	 1.951E-02	 9.670E-01	-3.707E-01	-6.364E-02	 6.490E+00	 1.622E-01	 5.640E+00	-2.096E-02	 6.414E+01	 1.500E+01	 6.140E+00	 5.390E+00	 3.990E+00	 2.590E+00	 7.150E-02	 1.600E-01	 1.859E-01	 1.888E-01	 3.124E+01	 1.597E+01	 1.093E+01	 8.976E+00	 1.662E+01	 2.506E+01	 3.436E+01	 4.399E+01	 1.124E+00	 1.778E+00	 1.252E+00	 1.069E+00	 4.568E-01	 1.685E-01	 4.922E-02	 4.396E-02	 0.000E+00	 0.000E+00	 0.000E+00	 0.000E+00
